frame_index,frame_source,phase,measurement_state,bbox_x_float,bbox_y_float,bbox_w_float,bbox_h_float,bbox_x_int,bbox_y_int,bbox_w_int,bbox_h_int,encoder_forward_ms,decoder_forward_ms,model_forward_ms,end_to_end_ms
14,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0014.jpg,track,warmup,240.8157577514649,6.950351715088004,96.14192199707031,92.90218353271484,240,6,96,92,606.1871999991126,54.259900003671646,660.4471000027843,668.6582999973325
15,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0015.jpg,track,warmup,220.84882354736334,4.903797149658317,96.14192199707031,92.90218353271484,220,4,96,92,585.330600006273,47.58209999999963,632.9127000062726,639.2981999961194
16,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0016.jpg,track,warmup,210.73421096801763,5.411571502685661,99.87731170654297,93.01065826416016,210,5,99,93,491.9933999917703,38.0217000056291,530.0150999973994,535.8806000003824
17,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0017.jpg,track,warmup,207.4734382629395,16.53437423706066,94.13634490966797,88.21192169189453,207,16,94,88,473.16869998758193,42.07250000035856,515.2411999879405,525.4104000050575
18,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0018.jpg,track,warmup,207.8503494262696,39.62616348266613,92.52937316894531,76.22478485107422,207,39,92,76,619.4595000124536,56.76070001209155,676.2202000245452,693.1585999991512
19,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0019.jpg,track,warmup,216.10062789916998,50.80446624755871,94.3372573852539,83.38786315917969,216,50,94,83,449.5796999981394,32.02210000017658,481.601799998316,495.1193000015337
20,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0020.jpg,track,warmup,221.1524276733399,77.04529190063488,98.44306945800781,84.70806121826172,221,77,98,84,458.2769999979064,46.34440000518225,504.62140000308864,515.0450999935856
21,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0021.jpg,track,warmup,229.93437957763678,96.48697662353527,127.40361022949219,106.78013610839844,229,96,127,106,503.07690000045113,75.24279999779537,578.3196999982465,595.8363999961875
22,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0022.jpg,track,warmup,246.76013183593756,124.4451370239259,147.28945922851562,118.13365173339844,246,124,147,118,673.9197999995667,33.450699993409216,707.370499992976,719.617399998242
23,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0023.jpg,track,warmup,242.86381530761724,124.52227783203136,148.60186767578125,118.3763427734375,242,124,148,118,365.86020000686403,20.3779999865219,386.23819999338593,390.12409999850206
24,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0024.jpg,track,warmup,255.1875953674317,100.18668746948254,127.96846771240234,122.67871856689453,255,100,127,122,367.90180001116823,30.629300003056414,398.53110001422465,404.19370000017807
25,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0025.jpg,track,warmup,277.8706016540528,69.64368820190441,115.82535552978516,68.20520782470703,277,69,115,68,370.4460000008112,33.13409999827854,403.5800999990897,409.6248999994714
26,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0026.jpg,track,warmup,289.386646270752,47.95409011840832,105.2973861694336,77.54357147216797,289,47,105,77,413.6752000049455,30.120600000373088,443.7958000053186,449.66779999958817
27,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0027.jpg,track,warmup,280.71496582031256,27.497104644775504,119.78338623046875,75.3582992553711,280,27,119,75,325.92219999060035,21.648800000548363,347.5709999911487,351.3105000020005
28,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0028.jpg,track,warmup,261.1123123168946,5.65628814697277,129.60047912597656,87.59226989746094,261,5,129,87,272.47369999531657,19.713499990757555,292.1871999860741,295.7557000045199
29,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0029.jpg,track,warmup,247.09711456298834,4.514438629150504,105.12919616699219,81.06624603271484,247,4,105,81,255.71580001269467,17.53919999464415,273.2550000073388,277.74929998849984
30,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0030.jpg,track,warmup,236.87101745605474,0.0,106.04769897460938,88.1422691345216,236,0,106,88,297.01049999857787,20.54090000456199,317.55140000313986,323.3718000119552
31,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0031.jpg,track,warmup,197.59010314941412,0.0,142.35162353515625,102.87621116638189,197,0,142,102,274.69859999837354,18.80130000063218,293.4998999990057,297.6617999956943
32,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0032.jpg,track,measured,181.92070007324224,0.0,158.17593383789062,130.15367412567142,181,0,158,130,262.9820999864023,16.348900011507794,279.3309999979101,283.2457000040449
33,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0033.jpg,track,measured,222.80638885498053,1.007066249847412,133.55995178222656,132.70375061035156,222,1,133,132,304.8945999908028,18.56140000745654,323.45599999825936,327.74290000088513
34,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0034.jpg,track,measured,262.3579254150391,13.670182704925537,118.24722290039062,124.65577697753906,262,13,118,124,254.46359999477863,19.768300000578165,274.2318999953568,278.02080000401475
35,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0035.jpg,track,measured,282.5291748046876,32.83504247665408,108.21466064453125,121.04969024658203,282,32,108,121,291.74659999262076,28.330799992545508,320.07739998516627,325.8863999944879
36,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0036.jpg,track,measured,304.347137451172,65.2150015830994,145.75616455078125,104.07190704345703,304,65,145,104,336.000299997977,27.50910000759177,363.50940000556875,367.72340000607073
37,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0037.jpg,track,measured,338.75701141357433,107.20686483383182,146.27528381347656,90.36943054199219,338,107,146,90,301.54049998964183,20.247000007657334,321.78749999729916,326.53469999786466
38,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0038.jpg,track,measured,356.8115463256837,132.57774496078494,141.5926971435547,106.91606140136719,356,132,141,106,332.0730999985244,29.67130001343321,361.7444000119576,367.08290000387933
39,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0039.jpg,track,measured,375.480682373047,161.50139379501346,128.24649047851562,83.4699478149414,375,161,128,83,348.3126000064658,30.224500005715527,378.5371000121813,382.4297000101069
40,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0040.jpg,track,measured,387.2631301879884,172.65274953842166,124.49797058105469,78.74575805664062,387,172,124,78,300.48530000203755,21.77440001105424,322.2597000130918,326.70199999120086
41,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0041.jpg,track,measured,409.0883331298829,158.11924505233767,130.75820922851562,93.7700424194336,409,158,130,93,280.02639999613166,19.785299999057315,299.811699995189,304.5519000006607
42,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0042.jpg,track,measured,436.72356414794933,132.0232138633728,103.07850646972656,102.4177017211914,436,132,103,102,260.5340000009164,19.5918000099482,280.1258000108646,284.15880000102334
43,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0043.jpg,track,measured,432.0960388183595,116.17107152938843,105.17745971679688,81.69669342041016,432,116,105,81,247.44859999918845,17.473800005973317,264.92240000516176,268.17640000081155
44,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0044.jpg,track,measured,413.00870895385754,103.611581325531,95.29383087158203,86.89437866210938,413,103,95,86,255.4126000031829,21.421299999929033,276.8339000031119,282.61579999525566
45,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0045.jpg,track,measured,374.16887283325207,94.09651708602905,97.27104949951172,81.51505279541016,374,94,97,81,235.43420000351034,18.74280000629369,254.17700000980403,257.8707999928156
46,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0046.jpg,track,measured,354.16866302490246,88.31898260116577,94.07969665527344,87.61162567138672,354,88,94,87,307.2794000036083,18.834999995306134,326.11439999891445,332.65949999622535
47,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0047.jpg,track,measured,336.6567268371583,75.94766759872437,91.50969696044922,88.75211334228516,336,75,91,88,268.6740000062855,26.16170000692364,294.83570001320913,299.1732999944361
48,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0048.jpg,track,measured,328.2551078796388,77.6847014427185,83.9985122680664,83.46002197265625,328,77,83,83,401.53709999867715,39.44160000537522,440.97870000405237,446.4284999994561
49,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0049.jpg,track,measured,321.22003555297863,69.12157201766968,89.02117156982422,88.5103530883789,321,69,89,88,433.3651000051759,37.46099999989383,470.82610000506975,476.45899999770336
50,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0050.jpg,track,measured,313.0487213134767,70.10110998153687,93.816162109375,87.36621856689453,313,70,93,87,412.79770000255667,28.439000001526438,441.2367000040831,444.69560000288766
51,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0051.jpg,track,measured,315.897430419922,77.91478872299194,99.34725952148438,87.64297485351562,315,77,99,87,339.82219999597874,18.742899992503226,358.56509998848196,363.564100000076
52,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0052.jpg,track,measured,289.56712341308605,92.21952962875366,137.51986694335938,116.12522888183594,289,92,137,116,268.0454000073951,19.475299995974638,287.5207000033697,292.7171999908751
53,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0053.jpg,track,measured,291.7799072265626,143.73237752914426,138.21109008789062,122.79429626464847,291,143,138,122,272.1716999949422,17.20269999350421,289.3743999884464,293.52900000230875
54,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0054.jpg,track,measured,316.4926528930665,130.36629247665405,136.0097198486328,81.67960357666016,316,130,136,81,283.9047000015853,22.330799998599105,306.2355000001844,309.62930001260247
55,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0055.jpg,track,measured,337.5867385864259,117.95248556137088,117.79231262207031,97.16304016113281,337,117,117,97,267.8105999948457,21.645300003001466,289.45589999784715,294.9823999952059
56,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0056.jpg,track,measured,348.16148376464855,110.5257773399353,120.95443725585938,102.53946685791016,348,110,120,102,268.72710000316147,16.99940000253264,285.7265000056941,289.74140000354964
57,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0057.jpg,track,measured,358.3480377197267,102.2284255027771,180.78842163085938,126.06742858886719,358,102,180,126,270.82559998962097,20.55280000786297,291.37839999748394,296.21440000482835
58,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0058.jpg,track,measured,375.60050201416027,92.90535879135132,209.9203338623047,146.71685791015625,375,92,209,146,247.81570000050124,16.69899999978952,264.51470000029076,268.3913999935612
59,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0059.jpg,track,measured,393.12805938720714,78.70929098129272,146.5703582763672,113.38615417480469,393,78,146,113,286.5259999962291,22.669500001939014,309.1954999981681,313.63239999336656
60,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0060.jpg,track,measured,393.7300949096681,52.45633840560913,173.77455139160156,127.6580810546875,393,52,173,127,311.04790000244975,29.34819999791216,340.3961000003619,344.6760000078939
61,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0061.jpg,track,measured,401.7652626037599,29.726762294769287,123.66112518310547,92.89012145996094,401,29,123,92,320.3267000062624,23.81900000909809,344.1457000153605,356.48860000947025
62,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0062.jpg,track,measured,388.92387008667004,11.51969289779663,77.77588653564453,82.4276123046875,388,11,77,82,331.53419999871403,18.44459999119863,349.97879998991266,354.2039999883855
63,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0063.jpg,track,measured,364.2341079711915,3.257737636566162,94.94511413574219,69.91990661621094,364,3,94,69,288.30489999381825,32.10959999705665,320.4144999908749,324.62859999213833
64,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0064.jpg,track,measured,350.8010597229005,3.6244940757751465,80.26256561279297,61.891319274902344,350,3,80,61,304.3101000075694,30.1127999991877,334.4229000067571,339.3166000023484
65,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0065.jpg,track,measured,347.76123809814464,0.6461386680603027,87.94453430175781,61.966407775878906,347,0,87,61,338.69140000024345,32.24169999884907,370.9330999990925,375.49120000039693
66,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0066.jpg,track,measured,348.9314308166505,2.470427989959717,81.31804656982422,58.85408401489258,348,2,81,58,422.32240000157617,40.35270000167657,462.67510000325274,468.8194000045769
67,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0067.jpg,track,measured,345.66483688354504,1.028306484222412,85.42377471923828,64.04978942871094,345,1,85,64,813.152100003208,38.33350000786595,851.485600011074,863.8464999967255
68,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0068.jpg,track,measured,343.0141716003419,2.3624587059020996,88.90970611572266,73.81608581542969,343,2,88,73,400.0551999924937,26.220700005069375,426.2758999975631,434.3412000016542
69,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0069.jpg,track,measured,352.89679336547863,7.7466139793396,82.26680755615234,79.77131652832031,352,7,82,79,327.8500000014901,25.928400005795993,353.7784000072861,357.5949999940349
70,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0070.jpg,track,measured,355.2037391662599,15.051690578460693,113.86824798583984,95.859130859375,355,15,113,95,302.4631000007503,18.428199997288175,320.89129999803845,324.8816999985138
71,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0071.jpg,track,measured,361.02936172485363,34.39317083358765,126.26256561279297,96.54439544677734,361,34,126,96,249.51229999714997,20.145000002230518,269.6572999993805,274.6506999974372
