mode,test_order,mrm_id,mrm_code_index,mrm_members_controlled,frame_records,physical_skip,timing_role,retriever_latency_mean_ms,retriever_latency_median_ms,retriever_latency_std_population_ms,retriever_latency_min_ms,retriever_latency_max_ms,mlp_latency_mean_ms,mlp_latency_median_ms,mlp_latency_std_population_ms,mlp_latency_min_ms,mlp_latency_max_ms,total_mrm_compute_latency_mean_ms,total_mrm_compute_latency_median_ms,total_mrm_compute_latency_std_population_ms,total_mrm_compute_latency_min_ms,total_mrm_compute_latency_max_ms,diagnostic_norm_fingerprint_overhead_mean_ms,diagnostic_norm_fingerprint_overhead_median_ms,diagnostic_norm_fingerprint_overhead_std_population_ms,diagnostic_norm_fingerprint_overhead_min_ms,diagnostic_norm_fingerprint_overhead_max_ms,total_instrumented_mrm_latency_mean_ms,total_instrumented_mrm_latency_median_ms,total_instrumented_mrm_latency_std_population_ms,total_instrumented_mrm_latency_min_ms,total_instrumented_mrm_latency_max_ms,total_tracker_model_forward_mean_ms,total_tracker_model_forward_median_ms,total_tracker_model_forward_std_population_ms,total_tracker_model_forward_min_ms,total_tracker_model_forward_max_ms
mrm2,2,MRM5,4,2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.43942225993215,13.79070000257343,10.890537161659989,3.8219999987632036,101.46949999034405,4.274744350713651,3.534799994667992,2.9494266211644646,1.1938000097870827,28.77869998337701,21.30388330513514,17.79409998562187,13.52489428383191,5.154700018465519,137.47479999437928,2.4317362564451,1.8760000239126384,1.744625250229108,0.8565000025555491,15.291000017896295,23.73925784183038,20.100499998079613,14.605118906978717,6.037400016793981,149.07080002012663,447.4294797631615,372.17829999281093,229.39128915358577,165.40250001708046,1473.9054999954533
mrm2,2,MRM6,5,2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.355479089533407,13.758499990217388,10.844242760362498,4.731199995148927,88.9649000018835,4.3240964582895085,3.610199986724183,3.2702881264304793,1.2005000025965273,46.24100000364706,21.19603844892122,17.84169999882579,13.520301065079314,6.277399981627241,130.3722999873571,2.3428684654708443,1.862100005382672,1.7658340318909753,0.9299999801442027,23.50559999467805,23.54417976440939,20.162400003755465,14.539872192739443,7.298799988348037,132.81429998460226,447.4294797631615,372.17829999281093,229.39128915358577,165.40250001708046,1473.9054999954533
mrm3,3,MRM1,0,3,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.90985615523163,13.403699995251372,9.381660887246595,5.363699980080128,112.69410001114011,4.125807251010489,3.2568000024184585,3.1131323819365275,1.5371000044979155,49.10530001507141,20.605376559489486,17.20000000204891,11.625641140672528,7.261899998411536,128.0249000119511,2.652832208469064,1.971399993635714,2.415404116194861,0.9965999925043434,26.804900000570342,23.261956660743273,19.235099985962734,13.206109624267436,8.395899989409372,146.13269999972545,440.37142209090297,372.49140001949854,220.94272803844427,163.02429998177104,1445.2837000135332
mrm3,3,MRM2,1,3,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.67105379319376,12.983499997062609,10.343882601916928,4.03729997924529,174.17299997759983,3.810164586530565,3.084000025410205,2.3766250998522906,1.0427999950479716,17.79679997707717,19.99841112925979,16.39849998173304,12.097208094291062,5.2161999919917434,182.6180000207387,2.1282532881072944,1.641500013647601,1.5104567959975115,0.8526000019628555,16.07250000233762,22.130592917284535,18.14499997999519,12.8720065026472,6.069900002330542,184.72260000999086,440.37142209090297,372.49140001949854,220.94272803844427,163.02429998177104,1445.2837000135332
mrm3,3,MRM3,2,3,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.365600001014311,12.211099994601682,10.673191713244867,4.2993000242859125,112.9023999965284,4.3049659360118495,3.1939000182319432,4.019782336178352,1.0200999968219548,47.6630000048317,20.195302697374448,16.053900006227195,13.877119402533866,5.603700003121048,129.6297999797389,2.4013893761138885,1.7590000061318278,2.2700798813600858,0.8108000038191676,26.94889999111183,22.60033844813703,17.870000010589138,15.353168538962462,6.415700016077608,133.55959998443723,440.37142209090297,372.49140001949854,220.94272803844427,163.02429998177104,1445.2837000135332
mrm3,3,MRM4,3,3,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.282765597673949,12.3580000072252,9.131387127835461,3.5259000142104924,93.22370000882074,4.203114502670237,3.3594999986235052,2.771843116574053,0.9824000007938594,22.367500001564622,20.025936256445124,16.048399993451312,11.780552178047198,4.637300007743761,117.56760001298971,2.384797976298091,1.7574999947100878,2.0808455456952464,0.8070000039879233,27.63769999728538,22.414401686221478,17.88130000932142,13.182953367494491,5.4527999891433865,145.21160000003874,440.37142209090297,372.49140001949854,220.94272803844427,163.02429998177104,1445.2837000135332
mrm3,3,MRM5,4,3,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.00889662715715,13.514800026314333,10.779507706471856,4.874300007941201,111.00199999054894,4.342346037704652,3.426400013267994,3.9715812217341124,1.1613999959081411,61.97989999782294,20.957929679555,17.44910000707023,14.285605601455073,6.484299985459074,131.76410002051853,2.644527486839974,1.9281999848317355,2.7197827217333805,0.9354999929200858,30.0985999929253,23.60657369325324,19.48769998853095,15.783778093142578,7.536599994637072,135.02190000144765,440.37142209090297,372.49140001949854,220.94272803844427,163.02429998177104,1445.2837000135332
mrm3,3,MRM6,5,3,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.04259797582178,13.816999999107793,9.451843508094521,4.627199989045039,102.97340000397526,4.461842495732129,3.4663999977055937,3.1776710414694,1.2190999987069517,26.49709998513572,21.038533895287088,17.969400010770187,12.00576403755521,6.780699972296134,112.41460000746883,2.509766611079002,1.9162999815307558,1.812702244263233,0.8527999743819237,14.00409999769181,23.552048903682646,19.906000001356006,13.152623840183645,7.7074999862816185,118.35990002145991,440.37142209090297,372.49140001949854,220.94272803844427,163.02429998177104,1445.2837000135332
mrm4,4,MRM1,0,4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.37779359168351,12.874300009571016,7.348127162444456,5.302500008838251,43.6790999956429,4.0776193925041335,3.3101000008173287,2.6481677807924524,1.5341999824158847,24.537199991755188,20.006912309695256,16.88910002121702,9.469193305360044,7.141799986129627,60.24630001047626,2.454114671233919,1.9632000185083598,1.5875989952517258,1.0153999901376665,16.454100026749074,22.46465143283537,18.941999995149672,10.52601682312682,8.262099989224225,76.62119998713024,439.44827436685836,350.89550001430325,228.02965051694053,161.43999999621883,1247.152099997038
mrm4,4,MRM2,1,4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.58670505915076,13.084200007142499,8.571809452753572,4.91589997545816,88.99730001576245,3.9981841489073506,3.051499981665984,2.698697376668895,1.1889000015798956,27.623700007097796,20.126048060737528,16.519099997822195,10.905541088425487,6.815100001404062,102.30969998519868,2.226908093445556,1.6527999832760543,2.140008509774171,0.8589000208303332,37.8035000176169,22.358385328726424,18.2877000188455,11.957717990663296,7.675400003790855,104.80489998008125,439.44827436685836,350.89550001430325,228.02965051694053,161.43999999621883,1247.152099997038
mrm4,4,MRM3,2,4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.222028330662233,12.139500002376735,10.412737763177748,4.386299988254905,114.5408000156749,4.252162731753609,3.1547999824397266,3.766407500581809,1.1703000054694712,39.16919999755919,19.9795166951444,15.657199983252212,13.513354239309068,5.8148000098299235,132.73630000185221,2.3489074204270186,1.6721000138204545,2.147007123302769,0.8093999931588769,17.923400009749457,22.331821922354973,17.446899990318343,14.919182128261227,6.764000019757077,141.0860999894794,439.44827436685836,350.89550001430325,228.02965051694053,161.43999999621883,1247.152099997038
mrm4,4,MRM4,3,4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.051700505344385,12.18180000432767,11.938261922400732,3.664099989691749,123.24559999979101,4.419800169378422,3.3623000199440867,3.5273154895334926,0.9412000072188675,40.00909999012947,20.989827487502296,15.936400013742968,14.952552956566072,5.287699983455241,142.21310001448728,2.4641775719477508,1.7774000007193536,2.214681419040209,0.8039000094868243,27.277400018647313,23.458110286758405,17.867599992314354,16.557693783969686,6.273000006331131,162.4244999838993,439.44827436685836,350.89550001430325,228.02965051694053,161.43999999621883,1247.152099997038
mrm4,4,MRM5,4,4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.556817706609554,12.926499999593943,9.18719778538149,4.351699986727908,65.12990000192076,4.2129344019577895,3.378199995495379,3.0155847495939834,1.2923000031150877,24.098699999740347,20.272518549657082,16.592200001468882,11.638181698230468,5.827899993164465,85.13950000633486,2.3825134907579786,1.8441000138409436,1.899069871975351,0.8930999902077019,21.866600000066683,22.658758684851442,18.374200008111075,12.871145026582722,7.094400003552437,93.60060002654791,439.44827436685836,350.89550001430325,228.02965051694053,161.43999999621883,1247.152099997038
mrm4,4,MRM6,5,4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.002845193283367,12.805000005755574,10.843920958306974,4.385799984447658,134.759300010046,4.328421078566195,3.3984000037889928,3.431365621899465,1.229999994393438,31.214999995427206,20.866182630290364,16.65460001095198,13.540726443867724,5.945200013229623,145.94270000816323,2.497376222762202,1.8623000069055706,2.098503414752981,0.8908000017981976,23.522900009993464,23.36722175376906,18.704200017964467,14.765014463115723,6.915800011483952,151.0982000036165,439.44827436685836,350.89550001430325,228.02965051694053,161.43999999621883,1247.152099997038
mrm5,5,MRM1,0,5,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.197944182283788,12.974900018889457,8.282138032420855,4.931900009978563,84.5506000041496,4.04887065753925,3.101699985563755,4.2316025393164525,1.5659999917261302,61.64220001664944,19.76930016799379,16.57159999012947,11.244358706219556,6.826700002420694,105.48989998642355,2.4871364253350103,1.9128999847453088,2.4769506402001507,0.9972999978344887,41.95199999958277,22.259855143192677,18.66810000501573,12.947273624544863,8.072099997662008,131.5852999978233,424.39216391169106,347.16440000920556,232.060136508423,161.81019999203272,1817.3321000067517
mrm5,5,MRM2,1,5,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.660492748335008,12.641799985431135,8.016398295956346,4.580899985739961,85.06979999947362,3.615644012858956,2.999199990881607,2.0913193857199293,1.0381999891251326,22.819200006779283,18.75261247922112,16.060099995229393,9.567930169068134,5.865999992238358,93.59070000937209,1.9844642497361975,1.5885999891906977,1.2730919529527838,0.8601000008638948,17.460200004279613,20.74045919051314,17.83549998071976,10.339144173986085,6.794299988541752,96.60620000795461,424.39216391169106,347.16440000920556,232.060136508423,161.81019999203272,1817.3321000067517
mrm5,5,MRM3,2,5,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.095379596249817,11.77589999861084,8.238925512670935,4.68929999624379,103.27789999428205,3.946860370681265,2.966900006867945,3.5446067507715564,0.964100006967783,58.112200000323355,18.560233726566672,15.367100015282631,10.987398035220236,6.301499990513548,113.74580001574941,2.164792580089122,1.6349000215996057,1.8548714229223104,0.7880000048317015,29.390200012130663,20.730225463565848,17.055799980880693,12.132373641108055,7.201399974292144,116.86890001874417,424.39216391169106,347.16440000920556,232.060136508423,161.81019999203272,1817.3321000067517
mrm5,5,MRM4,3,5,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.232569308759892,11.644799989880994,11.513125356625475,4.08319997950457,128.822400001809,4.075315346392452,2.953600022010505,3.437155562176387,1.070300000719726,45.52970000077039,19.829678246425544,15.126899990718812,14.193918837375916,5.296100018313155,139.68880000174977,2.343685666380315,1.6910000122152269,2.784132619748414,0.7630000181961805,51.04970000684261,22.176991062877626,16.693499987013638,16.04009010750519,6.127300002845004,177.068600023631,424.39216391169106,347.16440000920556,232.060136508423,161.81019999203272,1817.3321000067517
mrm5,5,MRM5,4,5,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.697506238487714,12.668500014115125,14.408524367974024,4.178900009719655,263.58900000923313,4.13834738658394,3.254899987950921,3.032599577830183,1.2089999800082296,30.906799976946786,20.357449072510125,16.400299995439127,16.354446010408864,5.534399999305606,277.05050000804476,2.4938225966715684,1.820699981180951,2.905649776810067,0.8642000029794872,53.64569998346269,22.855010118288764,18.279399984749034,17.620257809303467,6.471100001363084,280.66109999781474,424.39216391169106,347.16440000920556,232.060136508423,161.81019999203272,1817.3321000067517
mrm5,5,MRM6,5,5,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.273946543386312,12.304999982006848,11.383171783591697,4.827900003874674,157.78280000085942,4.104808600137283,3.1272000051103532,3.874936865828177,1.199799997266382,60.479999985545874,19.905091230961702,16.184700012672693,14.016473827989598,6.290999997872859,176.72879999736324,2.3998524453298584,1.7567999893799424,2.4701489986043654,0.8919000101741403,41.830700007267296,22.308518212821813,18.17210001172498,15.89671046180639,7.18429998960346,218.56380000826903,424.39216391169106,347.16440000920556,232.060136508423,161.81019999203272,1817.3321000067517
mrm6,6,MRM1,0,6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.60389038785298,13.295400014612824,8.115636896234385,4.726000013761222,69.99429999268614,3.91754941017725,3.2510999881196767,2.310324901554943,1.56610002159141,26.586299994960427,20.050190724709275,17.05789999687113,9.852384709620155,6.587299983948469,78.75240000430495,2.5546517702424976,1.9988999993074685,1.876920784831642,1.0323000024072826,19.17789998697117,22.60837858345699,19.130999979097396,11.022613879797175,8.139499987009913,83.83469999535009,436.8348789199049,357.7506000001449,218.97768355352795,164.1115000238642,1239.4348999951035
mrm6,6,MRM2,1,6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.479075885633035,13.068800006294623,9.879428876669023,4.783300013514236,133.78209999063984,3.7599080950916943,3.0858000100124627,2.261899281168546,1.0913000151049346,19.797499990090728,19.75590809356165,16.534299997147173,11.656350763623347,6.045999994967133,142.2378999995999,2.0819155146068664,1.5953999827615917,1.3828005168563307,0.8347000111825764,12.21000001532957,21.84148667756944,18.186200002674013,12.469919145825614,7.389599981252104,145.25770000182092,436.8348789199049,357.7506000001449,218.97768355352795,164.1115000238642,1239.4348999951035
mrm6,6,MRM3,2,6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.972053963090662,12.219299998832867,11.065991002201844,4.282200010493398,172.2330000193324,4.172881449579417,3.150899981847033,3.475246695887087,0.9527999791316688,46.02619999786839,19.71181382804608,15.961800003424287,14.124193575319692,5.928600003244355,222.0378000056371,2.3113876891567435,1.697399973636493,1.8983268336594439,0.8142000006046146,18.3643999916967,22.026594772795136,17.764799995347857,15.172573474836296,6.8611000024247915,225.6958000070881,436.8348789199049,357.7506000001449,218.97768355352795,164.1115000238642,1239.4348999951035
mrm6,6,MRM4,3,6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.432218212789808,12.258999980986118,9.590323815323464,3.9373000035993755,75.55289997253567,4.382415008379781,3.264099999796599,3.410929160698611,1.184699998702854,27.563300012843683,20.359446711580677,15.938099997583777,12.557403671127618,5.648099991958588,99.40669999923557,2.37271467157605,1.6899000038392842,1.9218643179024106,0.8436999924015254,19.351900002220646,22.73585952694322,17.704300000332296,13.870628636503637,6.609100004425272,110.73190000024624,436.8348789199049,357.7506000001449,218.97768355352795,164.1115000238642,1239.4348999951035
mrm6,6,MRM5,4,6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.679659865061167,13.442900002701208,9.127246561432235,3.9437000232283026,73.95059999544173,4.2774806072594656,3.4207999997306615,2.9780943349905704,1.180300023406744,21.937599987722933,20.61565143365804,17.208199977176264,12.419362671872284,5.2774999930989,123.42899999930523,2.5053055648056675,1.8353000050410628,2.5608952533073137,0.8153000089805573,43.30910000135191,23.124811634331827,19.3571999843698,13.94154564717872,6.285800016485155,129.46239998564124,436.8348789199049,357.7506000001449,218.97768355352795,164.1115000238642,1239.4348999951035
mrm6,6,MRM6,5,6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,16.236480101611242,13.438599999062717,10.99689599359971,3.8607000024057925,94.90820000064559,4.3618801015238375,3.4460000169929117,3.8566900739781973,1.2150999973528087,54.13649999536574,21.148419898736776,17.472200008342043,13.735130558811903,5.295799986924976,112.10930001107045,2.5375060709943273,1.9626999855972826,1.8598514719066714,0.9243999957107008,15.495600004214793,23.69001989930548,19.416900002397597,14.93031605987229,6.3458000076934695,119.87419999786653,436.8348789199049,357.7506000001449,218.97768355352795,164.1115000238642,1239.4348999951035
early,7,MRM1,0,1;2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.95604198991398,12.599299981957301,8.508912315807075,5.242100014584139,96.06630000052974,3.799611129957011,3.06400001863949,2.50481152201682,1.5329000016208738,31.160399987129495,19.316770151668994,16.09460002509877,10.90748179046603,7.1801999874878675,122.96300000161864,2.4741094424071273,1.958499982720241,2.1493594575852164,1.0649000178091228,32.69739999086596,21.79452344194301,18.181699997512624,12.190639480910573,8.25410001561977,127.5106999964919,416.65190725100837,341.15039999596775,218.71526334683563,160.97220001392998,1437.9745999758597
early,7,MRM2,1,1;2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.824569139864789,12.34020001720637,8.67361278862444,4.095400014193729,94.13010001298971,3.6091456992879927,2.997000003233552,2.3634426597790155,1.056199980666861,24.25249997759238,18.874281956246875,15.681799995945767,10.537593318117151,5.360799987101927,103.31580002093688,2.0251478924271518,1.6051999991759658,1.7029760145439947,0.8445999992545694,26.9990999950096,20.90271500866463,17.31850000214763,11.588897115761812,6.2673999927937984,118.87279999791645,416.65190725100837,341.15039999596775,218.71526334683563,160.97220001392998,1437.9745999758597
early,7,MRM3,2,1;2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.122987858404155,11.548800015589222,8.735274015808354,4.718699987279251,98.68579998146743,3.7399214165992754,2.966600004583597,2.5121829027180556,1.1708999809343368,25.02600001753308,18.359215682157288,15.17009999952279,11.084124341718102,6.545200012624264,122.29640001896769,2.1676657664272336,1.6490000125486404,1.8672270144933547,0.8244000200647861,23.59290001913905,20.530400000289585,16.8441999994684,12.395583054683467,7.7191999880596995,130.87970000924543,416.65190725100837,341.15039999596775,218.71526334683563,160.97220001392998,1437.9745999758597
early,7,MRM4,3,1;2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.82057183839398,11.641799996141344,9.677904760208635,3.920100018149242,87.18689999659546,4.132328835523312,3.111700003501028,3.998943796057366,1.0953000164590776,44.62449997663498,19.42587521041643,15.076600015163422,13.143473953981257,5.456900020362809,126.96369999321178,2.2455908940271843,1.6704999725334346,1.784803738976551,0.8073000062722713,14.486400003079325,21.6768020232468,16.84409999870695,14.259074929776352,6.265600008191541,129.92279999889433,416.65190725100837,341.15039999596775,218.71526334683563,160.97220001392998,1437.9745999758597
early,7,MRM5,4,1;2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.323818043859056,12.222500023199245,10.165901714152767,3.8961000100243837,86.85469999909401,4.2658050587847605,3.2112000044435263,4.161328493230865,1.1749000113923103,65.77180000022054,20.10518701527775,15.886000008322299,13.256254226223202,5.261000012978911,100.63219998846762,2.518328498865589,1.7595000099390745,3.259387101372616,0.838399981148541,46.09620000701398,22.627934064063545,17.850699980044737,15.145847740408664,6.116500007919967,109.02820000774227,416.65190725100837,341.15039999596775,218.71526334683563,160.97220001392998,1437.9745999758597
early,7,MRM6,5,1;2,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.15894873520441,12.354500009678304,9.853168418622827,4.7842999920248985,82.77149999048561,4.269517705800141,3.223499981686473,4.264458816145138,1.2024999887216836,47.85880001145415,19.95158836427718,16.10060001257807,13.330064570699696,6.209699989994988,131.91689999075606,2.3791166948049343,1.8415999948047101,1.695368147893892,0.8881999820005149,13.88119999319315,22.334323440557487,18.075900006806478,14.430166509633048,7.2586000023875386,143.4034999983851,416.65190725100837,341.15039999596775,218.71526334683563,160.97220001392998,1437.9745999758597
middle,8,MRM1,0,3;4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.496889375510246,12.45579999522306,8.737727796379003,5.703900009393692,75.04060000064783,4.058914671437642,3.0675999878440052,4.194179182695345,1.5505999908782542,68.50160000612959,20.097413153700142,15.85620001424104,11.845245434460356,7.690600003115833,117.64889999176376,2.5341322097431047,1.8777000077534467,1.9884787380049738,0.9665999969001859,19.90099999238737,22.635976897549074,17.689200001768768,13.210651649925602,8.83189999149181,125.47170001198538,423.8490251260637,322.0185000100173,238.44635916103655,166.21530000702478,1462.0625999814365
