pair_id,side,sequence,frame_index,mode,iou,physical_skip,baseline_iou,contribution,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,iou_float,failure,success_at_0_5,center_error,score_map_max,confidence_score,model_forward_ms,initialization_frame,evaluator_first_frame_override,branch_frame_executed,tracker_mode,ablation_control
R3-D01,control,David3,216,mrm1,0.7947521865889213,False,0.796455005843397,0.0017028192544756848,356.7850170135498,190.17555236816406,35.1447639465332,147.2880859375,356,190,35,147,360.0,195.0,29.0,141.0,0.7899304614296712,0,1,2.23606797749979,0.8111338019371033,0.7973815202713013,323.8157000159845,False,False,True,T1,mrm1
R3-D01,control,David3,217,mrm1,0.7811639795517106,False,0.7173684210526315,-0.06379555849907903,359.7749900817871,190.63258361816406,35.18199920654297,142.91436767578125,359,190,35,142,360.0,195.0,29.0,141.0,0.7879470775484432,0,1,4.924428900898052,0.8111338019371033,0.7973815202713013,377.80580000253394,False,False,True,T1,mrm1
R3-D01,control,David3,218,mrm1,0.7153504880212955,False,0.7280982905982906,0.012747802576995038,353.85723876953125,191.62265014648438,39.27888488769531,143.86019897460938,353,191,39,143,356.0,195.0,29.0,141.0,0.7190686731340014,0,1,3.605551275463989,0.7614529132843018,0.7485429048538208,314.72939997911453,False,False,True,T1,mrm1
R3-D01,control,David3,219,mrm1,0.7349862258953168,False,0.560060265717025,-0.17492596017829176,351.46422386169434,192.01747131347656,38.676517486572266,141.33718872070312,351,192,38,141,356.0,195.0,29.0,141.0,0.7238282710123695,0,1,3.0413812651491097,0.786070704460144,0.7727433443069458,274.4871999893803,False,False,True,T1,mrm1
R3-D01,control,David3,220,mrm1,0.6088445503275759,False,0.6330465264499682,0.024201976122392277,344.1206932067871,190.7198028564453,46.805564880371094,146.37347412109375,344,190,46,146,356.0,195.0,29.0,141.0,0.5968390615333359,0,1,4.301162633521313,0.7459841966629028,0.7333364486694336,232.19830001471564,False,False,True,T1,mrm1
R3-D01,control,David3,221,mrm1,0.6468042609853528,False,0.5488426262920367,-0.09796163469331609,340.8422737121582,193.4217071533203,43.28461456298828,135.6053466796875,340,193,43,135,351.0,194.0,29.0,141.0,0.6480039469355822,0,1,5.656854249492381,0.8111338019371033,0.7973815202713013,223.39659999124706,False,False,True,T1,mrm1
R3-D01,control,David3,222,mrm1,0.6488896366083445,False,0.6384419983065199,-0.010447638301824602,342.0146598815918,191.2829360961914,42.48998260498047,136.2499542236328,342,191,42,136,351.0,194.0,29.0,141.0,0.6447852083635597,0,1,6.041522986797286,0.8111338019371033,0.7973815202713013,240.35839998396114,False,False,True,T1,mrm1
R3-D01,control,David3,223,mrm1,0.6557788944723618,False,0.7434431078682705,0.08766421339590869,339.3621006011963,190.7955551147461,42.448970794677734,138.8090057373047,339,190,42,138,347.0,193.0,29.0,141.0,0.6580872906794336,0,1,4.743416490252569,0.7241021990776062,0.7118254899978638,397.3139000008814,False,False,True,T1,mrm1
R3-D01,control,David3,224,mrm1,0.7572218807621389,False,0.7319645884347334,-0.02525729232740548,342.5203437805176,189.08241271972656,33.80469512939453,136.747802734375,342,189,33,136,347.0,193.0,29.0,141.0,0.7926667475584614,0,1,7.158910531638177,0.7883890271186829,0.7750223278999329,265.69969998672605,False,False,True,T1,mrm1
R3-D01,control,David3,225,mrm1,0.7338999055712937,False,0.8017104216388226,0.06781051606752886,340.3352222442627,192.61981201171875,38.56925582885742,134.10919189453125,340,192,38,134,344.0,191.0,29.0,141.0,0.7239261296730657,0,1,2.5495097567963922,0.8111338019371033,0.7973815202713013,232.07639998872764,False,False,True,T1,mrm1
R3-D01,control,David3,226,mrm1,0.7573998839233894,False,0.7465238632093198,-0.010876020714069567,338.2981491088867,191.97174835205078,37.006103515625,135.23292541503906,338,191,37,135,344.0,191.0,29.0,141.0,0.758312224305591,0,1,3.605551275463989,0.7822034358978271,0.7689416408538818,353.41999999945983,False,False,True,T1,mrm1
R3-D01,control,David3,227,mrm1,0.6310185185185185,False,0.648279189449984,0.01726067093146544,332.1499710083008,189.84710693359375,45.287994384765625,144.00860595703125,332,189,45,144,341.0,191.0,29.0,141.0,0.6269682900187047,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,368.8364000117872,False,False,True,T1,mrm1
R3-D01,control,David3,228,mrm1,0.6733822776165272,False,0.6143138144953851,-0.05906846312114211,330.9042568206787,192.34202575683594,42.966922760009766,136.05691528320312,330,192,42,136,341.0,191.0,29.0,141.0,0.6587836470418199,0,1,4.743416490252569,0.8111338019371033,0.7973815202713013,357.63690000749193,False,False,True,T1,mrm1
R3-D01,control,David3,229,mrm1,0.6710828475534358,False,0.6581011179709662,-0.012981729582469681,326.9260711669922,195.0988006591797,41.83558654785156,131.48245239257812,326,195,41,131,336.0,191.0,29.0,141.0,0.6600691087261876,0,1,4.123105625617661,0.8111338019371033,0.7973815202713013,381.789499981096,False,False,True,T1,mrm1
R3-D01,control,David3,230,mrm1,0.6713452424352898,False,0.6791938997821351,0.007848657346845256,325.9402713775635,195.12587356567383,40.60512924194336,127.61531829833984,325,195,40,127,336.0,191.0,29.0,141.0,0.6644253809526698,0,1,6.264982043070834,0.7521852850914001,0.7394323945045471,301.7493000079412,False,False,True,T1,mrm1
R3-D01,control,David3,231,mrm1,0.7378993686627129,False,0.6388934901441113,-0.09900587851860154,325.21570587158203,192.06507110595703,37.006103515625,135.23292541503906,325,192,37,135,332.0,194.0,29.0,141.0,0.7394392697344472,0,1,5.830951894845301,0.8111338019371033,0.7973815202713013,258.72360001085326,False,False,True,T1,mrm1
R3-D01,control,David3,232,mrm1,0.7636146020347098,False,0.7211465451784358,-0.04246805685627397,325.0086498260498,194.31983947753906,36.3636360168457,132.8851318359375,325,194,36,132,332.0,194.0,29.0,141.0,0.7604647913959036,0,1,5.70087712549569,0.8111338019371033,0.7973815202713013,241.23020001570694,False,False,True,T1,mrm1
R3-D01,control,David3,233,mrm1,0.6666666666666666,False,0.7226858140888802,0.05601914742221359,324.7329559326172,193.68695068359375,34.95326232910156,134.76535034179688,324,193,34,134,332.0,194.0,29.0,141.0,0.7332019499677732,0,1,7.106335201775948,0.8111338019371033,0.7973815202713013,231.3297000073362,False,False,True,T1,mrm1
R3-D01,primary,Basketball,397,mrm1,0.3608490566037736,False,0.2819410319410319,-0.07890802466274166,143.7389030456543,213.31537628173828,53.374046325683594,144.29473876953125,143,213,53,144,154.0,237.0,34.0,81.0,0.35758830891154647,1,0,7.648529270389178,0.5232625007629395,0.5143908858299255,315.2500999858603,False,False,True,T1,mrm1
R3-D01,primary,Basketball,398,mrm1,0.30303697183098594,False,0.24646500805441202,-0.05657196377657392,138.47420501708984,213.08556365966797,64.40936279296875,142.31814575195312,138,213,64,142,153.0,237.0,34.0,81.0,0.3004378576834533,1,0,6.5,0.45022720098495483,0.44259387254714966,282.5931999832392,False,False,True,T1,mrm1
R3-D01,primary,Basketball,399,mrm1,0.3695652173913043,False,0.3812292358803987,0.011664018489094374,145.9023265838623,219.32430267333984,54.12117385864258,138.63290405273438,145,219,54,138,153.0,240.0,34.0,81.0,0.3670543771580388,1,0,7.762087348130012,0.47189152240753174,0.4638908803462982,314.7154000180308,False,False,True,T1,mrm1
R3-D01,primary,Basketball,400,mrm1,0.3197120965869515,False,0.4,0.08028790341304853,142.1965274810791,215.57147216796875,59.37411117553711,146.4096221923828,142,215,59,146,149.0,238.0,34.0,81.0,0.3168087694741079,1,0,10.977249200050075,0.43758195638656616,0.4301629960536957,329.37540000420995,False,False,True,T1,mrm1
R3-D01,primary,Basketball,401,mrm1,0.3860386879730866,False,0.3465894789831362,-0.03944920898995041,143.79902458190918,216.8984832763672,58.04744338989258,123.94444274902344,143,216,58,123,150.0,239.0,34.0,81.0,0.3827840031904652,1,0,5.385164807134504,0.42413824796676636,0.41694721579551697,337.5395000039134,False,False,True,T1,mrm1
R3-D01,primary,Basketball,402,mrm1,0.3893129770992366,False,0.359717868338558,-0.029595108760678612,142.45873260498047,215.75857543945312,54.50067138671875,131.8287811279297,142,215,54,131,152.0,238.0,34.0,81.0,0.3833114981483485,1,0,2.0,0.42059364914894104,0.4055355489253998,370.3815000189934,False,False,True,T1,mrm1
R3-D01,primary,Basketball,403,mrm1,0.3394551953654628,False,0.40982142857142856,0.07036623320596574,136.72663116455078,215.87284088134766,61.223388671875,133.6103515625,136,215,61,133,152.0,236.0,34.0,81.0,0.33667158637741945,1,0,5.5901699437494745,0.43720337748527527,0.4060044586658478,404.41599997575395,False,False,True,T1,mrm1
R3-D01,primary,Basketball,404,mrm1,0.311820652173913,False,0.3936535162950257,0.08183286412111268,134.63376998901367,213.6319122314453,64.9779281616211,138.1194305419922,134,213,64,138,155.0,236.0,34.0,81.0,0.30686213135785645,1,0,8.139410298049853,0.42418962717056274,0.4060044586658478,454.6558999863919,False,False,True,T1,mrm1
R3-D01,primary,Basketball,405,mrm1,0.3896434634974533,False,0.4015748031496063,0.011931339652152984,140.68725776672363,220.31278610229492,57.7752799987793,124.2490463256836,140,220,57,124,155.0,234.0,34.0,81.0,0.3836443556417596,1,0,8.276472678623424,0.46234366297721863,0.45450490713119507,439.18320001102984,False,False,True,T1,mrm1
R3-D01,primary,Basketball,406,mrm1,0.4015748031496063,False,0.3362637362637363,-0.06531106688587002,141.88622856140137,221.5278434753418,54.1636848449707,127.5871810913086,141,221,54,127,155.0,233.0,34.0,81.0,0.3985186874073425,1,0,11.704699910719626,0.449735552072525,0.40287885069847107,327.58470001863316,False,False,True,T1,mrm1
R3-D01,primary,Basketball,407,mrm1,0.34253731343283583,False,0.3563203519213352,0.013783038488499377,139.04017639160156,214.42118072509766,60.93272399902344,134.63619995117188,139,214,60,134,154.0,230.0,34.0,81.0,0.33570012027724144,1,0,10.688779163215974,0.39347609877586365,0.3856746256351471,469.17860000394285,False,False,True,T1,mrm1
R3-D01,primary,Basketball,408,mrm1,0.5941747572815534,False,0.49496764917325664,-0.0992071081082968,147.94119453430176,222.41998672485352,45.6130485534668,103.99604034423828,147,222,45,103,155.0,235.0,34.0,81.0,0.580574601512939,0,1,3.2015621187164243,0.4083133637905121,0.4013906419277191,360.22470000898466,False,False,True,T1,mrm1
R3-D01,primary,Basketball,409,mrm1,0.4522167487684729,False,0.38816067653276953,-0.06405607223570337,141.1591396331787,227.2232322692871,58.888980865478516,105.75054168701172,141,227,58,105,159.0,235.0,34.0,81.0,0.44222907937495526,1,0,7.211102550927978,0.35583898425102234,0.34980595111846924,443.4573999897111,False,False,True,T1,mrm1
R3-D01,primary,Basketball,410,mrm1,0.36160714285714285,False,0.3583138173302108,-0.003293325526932067,143.69296264648438,211.74803924560547,56.47166442871094,136.70126342773438,143,211,56,136,158.0,234.0,34.0,81.0,0.35674740218158035,1,0,6.020797289396148,0.396768718957901,0.3900417387485504,364.0787999902386,False,False,True,T1,mrm1
R3-D01,primary,Basketball,411,mrm1,0.349758699517399,False,0.36141732283464567,0.011658623317246652,143.08868026733398,221.16372680664062,62.503501892089844,127.93769836425781,143,221,62,127,160.0,234.0,34.0,81.0,0.34439834219080495,1,0,10.44030650891055,0.45724859833717346,0.44949620962142944,358.1477999978233,False,False,True,T1,mrm1
R3-D01,primary,Basketball,412,mrm1,0.3362637362637363,False,0.3362637362637363,0.0,144.87229537963867,219.8331298828125,63.56890106201172,130.1184539794922,144,219,63,130,160.0,234.0,34.0,81.0,0.33295101081509765,1,0,9.617692030835672,0.50178062915802,0.49327322840690613,350.97549998317845,False,False,True,T1,mrm1
R3-D01,primary,Basketball,413,mrm1,0.2810777709736681,False,0.4243451463790447,0.1432673754053766,141.24404525756836,211.4215545654297,69.91417694091797,142.79249572753906,141,211,69,142,159.0,236.0,34.0,81.0,0.27586290313408324,1,0,5.522680508593631,0.46958720684051514,0.4616256356239319,318.80029998137616,False,False,True,T1,mrm1
R3-D01,primary,Basketball,414,mrm1,0.2390625,False,0.2295,-0.009562500000000002,131.69276809692383,202.443359375,80.8724136352539,144.14039611816406,131,202,80,144,161.0,233.0,34.0,81.0,0.23625326540542174,1,0,7.0178344238090995,0.4367648959159851,0.33309176564216614,319.61110001429915,False,False,True,T1,mrm1
R3-D01,primary,Basketball,415,mrm1,0.30784708249496984,False,0.13248665031029008,-0.17536043218467975,142.43848037719727,205.24311065673828,63.08325958251953,142.5281982421875,142,205,63,142,162.0,233.0,34.0,81.0,0.3063014234868483,1,0,6.041522986797286,0.4268668591976166,0.4196295738220215,344.52780001447536,False,False,True,T1,mrm1
R3-D01,primary,Basketball,416,mrm1,0.3764866712235133,False,0.12053571428571429,-0.255950956937799,148.6922950744629,216.0810089111328,55.14704132080078,133.68186950683594,148,216,55,133,162.0,234.0,34.0,81.0,0.3735676051964182,1,0,8.73212459828649,0.46123194694519043,0.4534120261669159,344.03890001703985,False,False,True,T1,mrm1
R3-D01,primary,Basketball,417,mrm1,0.3998257839721254,False,0.21430238891915027,-0.18552339505297516,153.91803169250488,221.25751495361328,56.02680587768555,123.622802734375,153,221,56,123,163.0,235.0,34.0,81.0,0.3976211587455792,1,0,7.0710678118654755,0.4957221448421478,0.4873174726963043,329.00520000839606,False,False,True,T1,mrm1
R3-D01,primary,Basketball,418,mrm1,0.3472887767969735,False,0.0,-0.3472887767969735,152.9737148284912,219.2092514038086,61.34524917602539,130.50888061523438,152,219,61,130,165.0,234.0,34.0,81.0,0.3439877179206748,1,0,9.513148795220223,0.5027061700820923,0.4941830635070801,320.5794999958016,False,False,True,T1,mrm1
R3-D01,primary,Basketball,419,mrm1,0.3793388429752066,False,0.0,-0.3793388429752066,152.2680606842041,215.78224182128906,60.894100189208984,121.14762878417969,152,215,60,121,162.0,234.0,34.0,81.0,0.3733135901749578,1,0,3.1622776601683795,0.4177664816379547,0.3510025441646576,338.98539998335764,False,False,True,T1,mrm1
R3-D01,primary,Basketball,420,mrm1,0.349758699517399,False,0.011390284757118929,-0.33836841476028007,152.93196296691895,219.94464874267578,62.16682052612305,127.07916259765625,152,219,62,127,166.0,235.0,34.0,81.0,0.3486028515630815,1,0,7.0,0.41994938254356384,0.36330586671829224,338.70250001200475,False,False,True,T1,mrm1
R3-D01,primary,Basketball,421,mrm1,0.3336159903089037,False,0.0,-0.3336159903089037,152.98258209228516,217.8412742614746,65.99069213867188,127.8585433959961,152,217,65,127,166.0,234.0,34.0,81.0,0.3264010145203414,1,0,6.18465843842649,0.4809154272079468,0.47276178002357483,321.06840002234094,False,False,True,T1,mrm1
R3-D01,primary,Basketball,422,mrm1,0.3554924486898154,False,0.0,-0.3554924486898154,154.34175491333008,218.30532836914062,61.405067443847656,127.70747375488281,154,218,61,127,166.0,234.0,34.0,81.0,0.35119102551386916,1,0,7.158910531638177,0.5533376932144165,0.5439561605453491,334.7059000225272,False,False,True,T1,mrm1
R3-D01,primary,Basketball,423,mrm1,0.3388704318936877,False,0.0,-0.3388704318936877,155.9861183166504,219.04073333740234,63.03620147705078,129.028076171875,155,219,63,129,166.0,235.0,34.0,81.0,0.33860212477965695,1,0,8.73212459828649,0.5212556719779968,0.5124180912971497,320.39089998579584,False,False,True,T1,mrm1
R3-D01,primary,Basketball,424,mrm1,0.3672,False,0.0,-0.3672,155.7347927093506,221.96404647827148,60.23703384399414,125.27825164794922,155,221,60,125,166.0,234.0,34.0,81.0,0.3649426939500761,1,0,9.219544457292887,0.5715516805648804,0.5618613362312317,304.12990000331774,False,False,True,T1,mrm1
R3-D01,primary,Basketball,425,mrm1,0.392811296534018,False,0.0,-0.392811296534018,157.02926635742188,221.35749053955078,57.46516418457031,123.22720336914062,157,221,57,123,166.0,234.0,34.0,81.0,0.3889132072202306,1,0,8.381527307120106,0.5705559253692627,0.5608825087547302,278.74889998929575,False,False,True,T1,mrm1
R3-D01,primary,Basketball,426,mrm1,0.3589676746611053,False,0.0,-0.3589676746611053,155.90602684020996,216.75606536865234,56.773563385009766,137.0496826171875,155,216,56,137,167.0,234.0,34.0,81.0,0.35394823276930726,1,0,10.04987562112089,0.5306293368339539,0.5216328501701355,270.9117000049446,False,False,True,T1,mrm1
R3-D01,primary,Basketball,427,mrm1,0.4038123167155425,False,0.0,-0.4038123167155425,158.57127952575684,222.26745986938477,55.37332534790039,124.04508209228516,158,222,55,124,169.0,235.0,34.0,81.0,0.4009440564985798,1,0,8.514693182963201,0.5212556719779968,0.5124180912971497,329.1317999828607,False,False,True,T1,mrm1
R3-D01,primary,Basketball,428,mrm1,0.411044776119403,False,0.0,-0.411044776119403,161.2506980895996,216.24317169189453,50.93486785888672,134.78445434570312,161,216,50,134,171.0,235.0,34.0,81.0,0.4011519866433841,1,0,7.762087348130012,0.5943979024887085,0.5843202471733093,295.91260000597686,False,False,True,T1,mrm1
R3-D01,primary,Basketball,429,mrm1,0.38636363636363635,False,0.0,-0.38636363636363635,159.0662899017334,219.33209991455078,54.10013198852539,132.47500610351562,159,219,54,132,173.0,234.0,34.0,81.0,0.38426573760257027,1,0,11.236102527122116,0.5513603687286377,0.5420123934745789,298.1627999979537,False,False,True,T1,mrm1
R3-D01,primary,Basketball,430,mrm1,0.37382923849599564,False,0.0,-0.37382923849599564,164.4200954437256,213.1916961669922,53.912845611572266,139.68177795410156,164,213,53,139,174.0,233.0,34.0,81.0,0.36570586579582426,1,0,9.013878188659973,0.45022720098495483,0.44259387254714966,321.447199996328,False,False,True,T1,mrm1
R3-D01,primary,Basketball,431,mrm1,0.29805194805194807,False,0.0,-0.29805194805194807,156.04307556152344,212.7481689453125,66.39582824707031,140.8304901123047,156,212,66,140,177.0,235.0,34.0,81.0,0.2945279078186286,1,0,8.200609733428363,0.395601749420166,0.38889455795288086,286.14189999643713,False,False,True,T1,mrm1
R3-D01,primary,Basketball,432,mrm1,0.29360341151385927,False,0.0,-0.29360341151385927,154.91553115844727,219.98546600341797,70.7370376586914,134.4005126953125,154,219,70,134,177.0,235.0,34.0,81.0,0.28967841939473343,1,0,11.629703349613008,0.43907853960990906,0.43163421750068665,279.10420001717284,False,False,True,T1,mrm1
R3-D01,primary,Basketball,433,mrm1,0.4156981132075472,False,0.0,-0.4156981132075472,164.1940383911133,213.90839004516602,53.30450439453125,125.98709869384766,164,213,53,125,178.0,237.0,34.0,81.0,0.41008506347239126,1,0,4.924428900898052,0.41962820291519165,0.4125136435031891,273.8717000174802,False,False,True,T1,mrm1
R3-D01,primary,Basketball,434,mrm1,0.45520661157024794,False,0.004262075881664717,-0.4509445356885832,170.59056091308597,224.0237159729004,50.06248474121094,121.30789947509766,170,224,50,121,181.0,236.0,34.0,81.0,0.45348450480335045,1,0,8.54400374531753,0.5102033615112305,0.5015531778335571,448.0718999984674,False,False,True,T1,mrm1
R3-D01,primary,Basketball,435,mrm1,0.4153846153846154,False,0.0,-0.4153846153846154,168.19656372070315,218.7993927001953,51.30644226074219,130.96836853027344,168,218,51,130,182.0,235.0,34.0,81.0,0.4098506403109717,1,0,9.300537618869138,0.5744816660881042,0.5647416710853577,599.8866000154521,False,False,True,T1,mrm1
R3-D02,control,Human8,108,mrm1,0.8572961373390557,False,0.7914645974781765,-0.0658315398608792,208.6313066482544,107.87676239013672,18.927366256713867,48.997520446777344,208,107,18,48,209.0,108.0,17.0,51.0,0.8623102212399424,0,1,2.5495097567963922,0.8111338019371033,0.7973815202713013,482.99210000550374,False,False,True,T1,mrm1
R3-D02,control,Human8,109,mrm1,0.8124352331606217,False,0.712166172106825,-0.10026906105379674,209.2044620513916,108.67438316345215,18.717029571533203,49.529232025146484,209,108,18,49,211.0,108.0,17.0,51.0,0.8767452305874344,0,1,1.8027756377319946,0.800176203250885,0.7866096496582031,468.21349998936057,False,False,True,T1,mrm1
R3-D02,control,Human8,110,mrm1,0.8124352331606217,False,0.8124352331606217,0.0,209.41045951843262,108.26730155944824,18.717029571533203,49.529232025146484,209,108,18,49,211.0,108.0,17.0,51.0,0.8844104798017135,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,435.7756999961566,False,False,True,T1,mrm1
R3-D02,control,Human8,111,mrm1,0.6198267564966313,False,0.7542627883650953,0.13443603186846398,208.96061992645264,106.15307426452637,17.90671730041504,48.668880462646484,208,106,17,48,211.0,108.0,17.0,51.0,0.7462530052681735,0,1,4.6097722286464435,0.7364678978919983,0.723981499671936,448.63879997865297,False,False,True,T1,mrm1
