pair_id,side,sequence,frame_index,condition,selected_refinement_path,iou,iou_float,failure,success_at_0_5,center_error,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,score_map_max,confidence_score,model_forward_ms,initialization_frame,evaluator_first_frame_override,branch_frame_executed,tracker_mode,ablation_control
R3-D01,control,David3,208,retriever_only_bypass,mrm1,0.7732302828034429,0.7653948079134678,0,1,2.0615528128088303,False,364.2670841217041,196.9428482055664,39.61922836303711,142.9299774169922,364,196,39,142,366.0,193.0,31.0,147.0,0.7883890271186829,0.7750223278999329,216.67380000144476,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,209,retriever_only_bypass,mrm1,0.6456478023556449,0.6265781852692207,0,1,3.8078865529319543,False,360.83762550354004,195.53868103027344,46.915950775146484,150.66378784179688,360,195,46,150,366.0,193.0,31.0,147.0,0.7750920653343201,0.7619508504867554,219.5508000004338,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,210,retriever_only_bypass,mrm1,0.5130107281442593,0.5069569263062884,0,1,5.5901699437494745,False,355.2867012023926,200.26856231689453,60.224525451660156,145.7858428955078,355,200,60,145,364.0,198.0,31.0,147.0,0.7614529132843018,0.7485429048538208,229.07480000139913,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,211,retriever_only_bypass,mrm1,0.6133093525179856,0.6169763971888037,0,1,6.363961030678928,False,360.93199920654297,193.62945556640625,48.16387939453125,148.48590087890625,360,193,48,148,364.0,198.0,31.0,147.0,0.7883890271186829,0.7750223278999329,224.1215000030934,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,212,retriever_only_bypass,mrm1,0.69651412522716,0.6890334110773626,0,1,3.5355339059327378,False,361.37060546875,201.5420150756836,42.58506774902344,136.41468811035156,361,201,42,136,364.0,198.0,31.0,147.0,0.7382816076278687,0.7257644534111023,227.48320000391686,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,213,retriever_only_bypass,mrm1,0.7782905667343548,0.7815773266416066,0,1,8.0156097709407,False,362.2966995239258,193.60442352294922,36.255645751953125,141.46836853027344,362,193,36,141,364.0,198.0,31.0,147.0,0.7553364038467407,0.742530107498169,217.93360000447137,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,214,retriever_only_bypass,mrm1,0.8017104216388226,0.8072496096917078,0,1,3.2015621187164243,False,363.10264015197754,195.4699478149414,35.05984115600586,142.4181365966797,363,195,35,142,364.0,198.0,29.0,141.0,0.800176203250885,0.7866096496582031,227.5179999996908,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,215,retriever_only_bypass,mrm1,0.7808764940239044,0.7651822397762421,0,1,5.0,False,362.0727310180664,189.36158752441406,33.7783203125,147.87289428710938,362,189,33,147,361.0,196.0,29.0,141.0,0.7517932057380676,0.7390469908714294,228.54919999372214,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,216,retriever_only_bypass,mrm1,0.8257686676427526,0.7912691496611716,0,1,2.5,False,361.30938148498535,193.5029525756836,32.744686126708984,145.0525360107422,361,193,32,145,360.0,195.0,29.0,141.0,0.8111338019371033,0.7973815202713013,239.6087000015541,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,217,retriever_only_bypass,mrm1,0.7075690115761354,0.7016956729505657,0,1,4.0,False,355.2582950592041,191.81265258789062,39.91775131225586,141.83035278320312,355,191,39,141,360.0,195.0,29.0,141.0,0.799831211566925,0.7862705588340759,241.6906999933417,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,218,retriever_only_bypass,mrm1,0.7062097756131501,0.7137058701340427,0,1,4.924428900898052,False,355.42689323425293,192.86736297607422,40.00334548950195,143.01564025878906,355,192,40,143,356.0,195.0,29.0,141.0,0.7863081097602844,0.7729766964912415,229.1073000014876,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,219,retriever_only_bypass,mrm1,0.6364818728662006,0.6345183198779502,0,1,5.385164807134504,False,347.45047187805176,191.99825286865234,43.71076583862305,139.1674041748047,347,191,43,139,356.0,195.0,29.0,141.0,0.7048393487930298,0.6928892135620117,224.3912999983877,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,220,retriever_only_bypass,mrm1,0.5757444971946483,0.5803328466834404,0,1,6.800735254367722,False,341.58912658691406,190.6414794921875,48.07633972167969,143.49249267578125,341,190,48,143,356.0,195.0,29.0,141.0,0.7241021990776062,0.7118254899978638,220.16169999551494,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,221,retriever_only_bypass,mrm1,0.6173390557939914,0.6138591977641212,0,1,9.013878188659973,False,341.3201789855957,194.92844772338867,43.336463928222656,124.26441192626953,341,194,43,124,351.0,194.0,29.0,141.0,0.7208507061004639,0.7086290717124939,223.96580000349786,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,222,retriever_only_bypass,mrm1,0.7334738455642843,0.7379769156998542,0,1,6.800735254367722,False,343.0513725280762,192.77113342285156,37.21422576904297,134.25372314453125,343,192,37,134,351.0,194.0,29.0,141.0,0.7241021990776062,0.7118254899978638,215.82739999576006,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,223,retriever_only_bypass,mrm1,0.7534708449028164,0.7584877790495289,0,1,6.041522986797286,False,341.7416515350342,192.8035430908203,36.3636360168457,132.8851318359375,341,192,36,132,347.0,193.0,29.0,141.0,0.6219359040260315,0.6113913655281067,220.47899999597576,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,224,retriever_only_bypass,mrm1,0.7009225092250922,0.7021427688530494,0,1,7.433034373659253,False,340.86698722839355,189.412841796875,38.22652053833008,135.34219360351562,340,189,38,135,347.0,193.0,29.0,141.0,0.7088440656661987,0.6968260407447815,248.86430000333348,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,225,retriever_only_bypass,mrm1,0.7573998839233894,0.758312224305591,0,1,3.1622776601683795,False,339.4345016479492,191.7706527709961,37.006103515625,135.23292541503906,339,191,37,135,344.0,191.0,29.0,141.0,0.7767205238342285,0.763551652431488,251.6468999965582,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,226,retriever_only_bypass,mrm1,0.7465238632093198,0.7330664730672631,0,1,1.8027756377319946,False,338.7490291595459,192.29467010498047,38.77457046508789,137.28257751464844,338,192,38,137,344.0,191.0,29.0,141.0,0.7857078909873962,0.7723866701126099,266.4761999985785,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,227,retriever_only_bypass,mrm1,0.656002585231863,0.64893260135235,0,1,2.5495097567963922,False,331.8663730621338,191.4443130493164,44.570125579833984,140.4254913330078,331,191,44,140,341.0,191.0,29.0,141.0,0.799831211566925,0.7862705588340759,235.37589999614283,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,228,retriever_only_bypass,mrm1,0.5802637562528422,0.5771921156871519,0,1,4.743416490252569,False,327.9848098754883,194.18446350097656,48.385467529296875,132.51119995117188,327,194,48,132,341.0,191.0,29.0,141.0,0.8111338019371033,0.7973815202713013,228.0140000002575,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,229,retriever_only_bypass,mrm1,0.6613950391210255,0.6512124060406728,0,1,4.47213595499958,False,325.4677677154541,191.9687957763672,43.886348724365234,137.92767333984375,325,191,43,137,336.0,191.0,29.0,141.0,0.7976061105728149,0.7840831875801086,239.58220000349684,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,230,retriever_only_bypass,mrm1,0.6710828475534358,0.6653656319794725,0,1,4.47213595499958,False,326.39711570739746,194.73931121826172,41.375553131103516,131.0177764892578,326,194,41,131,336.0,191.0,29.0,141.0,0.7883890271186829,0.7750223278999329,226.65640000195708,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,231,retriever_only_bypass,mrm1,0.6481263653167535,0.6388483328663054,0,1,5.0,False,322.5783271789551,194.09544372558594,43.84229278564453,133.83786010742188,322,194,43,133,332.0,194.0,29.0,141.0,0.800176203250885,0.7866096496582031,235.66379999829223,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,232,retriever_only_bypass,mrm1,0.7100018978933383,0.7134627296548903,0,1,8.246211251235321,False,326.40015411376953,190.93546295166016,37.466796875,133.6988983154297,326,190,37,133,332.0,194.0,29.0,141.0,0.8111338019371033,0.7973815202713013,239.0439000009792,False,False,True,T1,mrm1_retriever
R3-D01,control,David3,233,retriever_only_bypass,mrm1,0.7581699346405228,0.7585437487155531,0,1,6.103277807866851,False,325.6027889251709,193.84839630126953,36.492130279541016,133.3546905517578,325,193,36,133,332.0,194.0,29.0,141.0,0.8111338019371033,0.7973815202713013,237.03830000158632,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,397,retriever_only_bypass,mrm1,0.29423076923076924,0.29076139572628346,1,0,4.301162633521313,False,135.87143325805664,208.98153686523438,65.6922378540039,144.1826934814453,135,208,65,144,154.0,237.0,34.0,81.0,0.398395299911499,0.3916407525539398,315.46309999976074,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,398,retriever_only_bypass,mrm1,0.28004881025015255,0.27880430265504463,1,0,5.0,False,134.49802017211914,207.5559539794922,66.25260162353516,149.09446716308594,134,207,66,149,153.0,237.0,34.0,81.0,0.4006141126155853,0.39382192492485046,292.86409999622265,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,399,retriever_only_bypass,mrm1,0.30451127819548873,0.30306120310055124,1,0,7.280109889280518,False,134.96964645385742,221.3181381225586,68.0820541381836,133.47531127929688,134,221,68,133,153.0,240.0,34.0,81.0,0.42267075181007385,0.4060044586658478,352.3182999997516,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,400,retriever_only_bypass,mrm1,0.2824615384615385,0.279371577169099,1,0,4.949747468305833,False,125.91820907592773,217.38286590576172,75.35198211669922,130.82388305664062,125,217,75,130,149.0,238.0,34.0,81.0,0.3964802324771881,0.349189430475235,449.57029999932274,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,401,retriever_only_bypass,mrm1,0.08209399167162404,0.08726980593292764,1,0,73.83258088405145,False,84.6856460571289,140.03087615966797,89.6270751953125,153.47216796875,84,140,89,153,150.0,239.0,34.0,81.0,0.46516454219818115,0.23145607113838196,415.04589999385644,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,402,retriever_only_bypass,mrm1,0.08804750636245925,0.08804159710200425,1,0,72.67220926874316,False,71.96009063720703,131.25442504882812,131.81704711914062,165.09156799316406,71,131,131,165,152.0,238.0,34.0,81.0,0.3422323763370514,0.28890419006347656,410.6231999976444,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,403,retriever_only_bypass,mrm1,0.1961236732810337,0.19634612512314895,1,0,48.42003717470692,False,116.1716423034668,149.4115219116211,79.99800872802734,162.71682739257812,116,149,79,162,152.0,236.0,34.0,81.0,0.42752838134765625,0.3234480917453766,388.9829000036116,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,404,retriever_only_bypass,mrm1,0.11056054506039022,0.11430754544195701,1,0,63.61800059731522,False,118.09060859680176,149.22852325439453,58.59562301635742,138.06710815429688,118,149,58,138,155.0,236.0,34.0,81.0,0.3657494783401489,0.2916775047779083,333.50130000326317,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,405,retriever_only_bypass,mrm1,0.09732534215940603,0.09719671830647116,1,0,66.18912297349165,False,76.83343505859375,133.20475006103516,132.99366760253906,165.222412109375,76,133,132,165,155.0,234.0,34.0,81.0,0.438313364982605,0.2754416763782501,356.09909999766387,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,406,retriever_only_bypass,mrm1,0.14804521030201964,0.15252184017939008,1,0,73.25639903789975,False,131.6677703857422,122.9952621459961,61.14183044433594,158.42660522460938,131,122,61,158,155.0,233.0,34.0,81.0,0.35531705617904663,0.3193033039569855,350.7711999991443,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,407,retriever_only_bypass,mrm1,0.13504590941916847,0.13516254224557658,1,0,56.36488268416781,False,92.50291061401364,132.47098541259763,110.79317474365234,175.12042236328128,92,132,110,175,154.0,230.0,34.0,81.0,0.4071388244628906,0.2844574749469757,536.7341000019223,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,408,retriever_only_bypass,mrm1,0.1261808367071525,0.12790303725458346,1,0,73.98986417070923,False,136.4078273773193,136.04891204833984,55.607303619384766,132.75845336914062,136,136,55,132,155.0,235.0,34.0,81.0,0.3579695522785187,0.3519003987312317,372.12430000363383,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,409,retriever_only_bypass,mrm1,0.06724359724008888,0.07149315851668989,1,0,77.40316530995356,False,128.20983886718747,142.54840469360352,54.78221130371094,118.10391998291016,128,142,54,118,159.0,235.0,34.0,81.0,0.35889410972595215,0.3379606604576111,400.47670000058133,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,410,retriever_only_bypass,mrm1,0.015429122468659595,0.020206166732424796,1,0,89.49301648732151,False,120.33158683776853,137.95441055297852,54.75468826293945,105.9634780883789,120,137,54,105,158.0,234.0,34.0,81.0,0.3507801294326782,0.3448328673839569,408.9575000034529,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,411,retriever_only_bypass,mrm1,0.0,0.0,1,0,94.11163583744573,False,132.63942146301267,135.05323028564453,42.7601432800293,97.0821533203125,132,135,42,97,160.0,234.0,34.0,81.0,0.45264875888824463,0.4449743628501892,287.6419999956852,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,412,retriever_only_bypass,mrm1,0.0,0.0,1,0,100.89598604503551,False,130.12163925170896,129.01280975341797,46.62511444091797,95.30937194824219,130,129,46,95,160.0,234.0,34.0,81.0,0.46328598260879517,0.4554312229156494,258.15480000164825,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,413,retriever_only_bypass,mrm1,0.0,0.0,1,0,103.58571330062848,False,128.22226524353025,125.73372268676758,50.44668960571289,101.8360824584961,128,125,50,101,159.0,236.0,34.0,81.0,0.5142694711685181,0.5055503249168396,288.47919999680016,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,414,retriever_only_bypass,mrm1,0.019088739915918647,0.023023175704310554,1,0,92.30520028687441,False,130.34362220764157,127.24807739257812,55.50759506225586,113.97512817382812,130,127,55,113,161.0,233.0,34.0,81.0,0.45835885405540466,0.41280224919319153,306.830200002878,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,415,retriever_only_bypass,mrm1,0.00247269730063878,0.004106326618291691,1,0,97.26767191621273,False,122.34771347045896,125.22152328491211,64.04399871826172,109.41507720947266,122,125,64,109,162.0,233.0,34.0,81.0,0.443032830953598,0.348875492811203,284.16489999654004,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,416,retriever_only_bypass,mrm1,0.0,0.0,1,0,98.84331034521254,False,135.3401527404785,123.81718826293945,50.73401641845703,109.1136703491211,135,123,50,109,162.0,234.0,34.0,81.0,0.4842863082885742,0.47607550024986267,314.0016999968793,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,417,retriever_only_bypass,mrm1,0.004903053264987743,0.00850088691724,1,0,98.97600719366285,False,131.13805389404294,121.56216049194336,54.897552490234375,116.7917251586914,131,121,54,116,163.0,235.0,34.0,81.0,0.4867036044597626,0.47845181822776794,303.5210999951232,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,418,retriever_only_bypass,mrm1,0.05604675558219691,0.05895036053658517,1,0,90.21363533302491,False,124.22856903076169,116.74681854248047,81.366455078125,140.47703552246094,124,116,81,140,165.0,234.0,34.0,81.0,0.40996238589286804,0.3509719669818878,278.6636999953771,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,419,retriever_only_bypass,mrm1,0.08789445533963273,0.08948710590485748,1,0,80.8084154033477,False,127.13175582885737,128.75761413574216,70.89910125732422,135.02163696289065,127,128,70,135,162.0,234.0,34.0,81.0,0.34600794315338135,0.31914418935775757,247.11060000117868,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,420,retriever_only_bypass,mrm1,0.0,0.0,1,0,98.9709553353912,False,134.3950767517089,130.89910888671872,64.73418426513672,96.53921508789062,134,130,64,96,166.0,235.0,34.0,81.0,0.4842863082885742,0.47607550024986267,301.34580000594724,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,421,retriever_only_bypass,mrm1,0.0,0.0,1,0,97.67548310604867,False,132.6437110900878,133.30046463012692,61.72815704345703,92.30150604248047,132,133,61,92,166.0,234.0,34.0,81.0,0.4223112463951111,0.4151512086391449,371.8537999957334,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,422,retriever_only_bypass,mrm1,0.0,0.0,1,0,104.8343932113884,False,136.56071662902824,131.00876617431638,50.32709884643555,82.73283386230469,136,131,50,82,166.0,234.0,34.0,81.0,0.4897511303424835,0.481447696685791,370.2006000021356,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,423,retriever_only_bypass,mrm1,0.0,0.0,1,0,107.0011682179218,False,130.2678031921386,122.84920120239255,60.21727752685547,98.56371307373047,130,122,60,98,166.0,235.0,34.0,81.0,0.5044188499450684,0.49586671590805054,312.48300000152085,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,424,retriever_only_bypass,mrm1,0.0,0.0,1,0,100.22225301798,False,127.54112243652335,120.92844772338864,75.66184997558594,112.27802276611328,127,120,75,112,166.0,234.0,34.0,81.0,0.39620500802993774,0.349189430475235,272.261799997068,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,425,retriever_only_bypass,mrm1,0.0,0.0,1,0,104.29285689825551,False,131.87823867797843,116.47708511352536,52.518287658691406,115.6595687866211,131,116,52,115,166.0,234.0,34.0,81.0,0.46958720684051514,0.4063527286052704,324.97289999446366,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,426,retriever_only_bypass,mrm1,0.0,0.0,1,0,104.41503723123408,False,131.7416744232177,117.29302215576169,57.834537506103516,112.05580139160156,131,117,57,112,167.0,234.0,34.0,81.0,0.45022720098495483,0.44259387254714966,266.05689999996684,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,427,retriever_only_bypass,mrm1,0.0,0.0,1,0,106.36023693091323,False,130.1662292480468,117.72299194335935,63.71385192871094,110.61810302734375,130,117,63,110,169.0,235.0,34.0,81.0,0.36921149492263794,0.36295172572135925,243.8073000012082,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,428,retriever_only_bypass,mrm1,0.007794933293359316,0.010146759935026017,1,0,107.23105893350116,False,116.75843811035148,107.71662902832028,81.35874938964844,132.29037475585938,116,107,81,132,171.0,235.0,34.0,81.0,0.4593769609928131,0.3215968608856201,230.60950000217417,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,429,retriever_only_bypass,mrm1,0.0,0.0,1,0,104.36714042264452,False,118.04673004150385,117.14580154418945,81.20504760742188,116.62413787841797,118,117,81,116,173.0,234.0,34.0,81.0,0.47758883237838745,0.32655981183052063,228.06820000550942,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,430,retriever_only_bypass,mrm1,0.03131331736968134,0.03370449068774166,1,0,107.2240644631605,False,94.71332168579096,92.90321350097656,122.09940338134766,161.66778564453125,94,92,122,161,174.0,233.0,34.0,81.0,0.36775416135787964,0.29572612047195435,218.68220000033034,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,431,retriever_only_bypass,mrm1,0.30905622264616767,0.3049836534522511,1,0,16.3783393541592,False,152.31361770629877,223.11092376708984,67.78907012939453,133.2071990966797,152,223,67,133,177.0,235.0,34.0,81.0,0.4977705776691437,0.29325565695762634,244.0366999944672,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,432,retriever_only_bypass,mrm1,0.35262483994878363,0.34776731026077395,1,0,11.423659658795863,False,162.98994255065912,215.9317169189453,55.60646438598633,142.4130859375,162,215,55,142,177.0,235.0,34.0,81.0,0.3987671732902527,0.3920063078403473,278.01780000299914,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,433,retriever_only_bypass,mrm1,0.36409307244843997,0.35847659349458705,1,0,2.692582403567252,False,163.70595741271967,214.3273582458496,62.72555160522461,122.47815704345703,163,214,62,122,178.0,237.0,34.0,81.0,0.3929964303970337,0.3217414915561676,256.81949999852804,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,434,retriever_only_bypass,mrm1,0.3344262295081967,0.3328500938074868,1,0,10.062305898749054,False,163.18229675292963,218.17179107666016,61.16288757324219,135.2780303955078,163,218,61,135,181.0,236.0,34.0,81.0,0.39788272976875305,0.3649510443210602,320.26069999847095,False,False,True,T1,mrm1_retriever
R3-D01,primary,Basketball,435,retriever_only_bypass,mrm1,0.3310096153846154,0.32924732225486036,1,0,8.276472678623424,False,163.94484710693354,219.13324737548828,65.30810546875,128.07801818847656,163,219,65,128,182.0,235.0,34.0,81.0,0.4076105058193207,0.4006997048854828,338.9651999968919,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,108,retriever_only_bypass,mrm1,0.8580441640378549,0.8545821818040478,0,1,2.5495097567963922,False,208.61727905273438,106.24142837524414,18.468902587890625,50.579986572265625,208,106,18,50,209.0,108.0,17.0,51.0,0.800176203250885,0.7866096496582031,215.18120000109775,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,109,retriever_only_bypass,mrm1,0.8124352331606217,0.8838998435724111,0,1,1.8027756377319946,False,209.446683883667,108.11478233337402,18.87044906616211,49.93520736694336,209,108,18,49,211.0,108.0,17.0,51.0,0.7666907906532288,0.7536919713020325,219.3122000026051,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,110,retriever_only_bypass,mrm1,0.8673587081891581,0.8979599761054955,0,1,2.0615528128088303,False,211.30133819580078,108.14860916137695,16.94287872314453,47.2427978515625,211,108,16,47,211.0,108.0,17.0,51.0,0.7670336365699768,0.7540290355682373,224.9831999943126,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,111,retriever_only_bypass,mrm1,0.6871345029239766,0.7912516137371154,0,1,3.5355339059327378,False,208.84257793426514,107.40172386169434,18.39384651184082,48.41335678100586,208,107,18,48,211.0,108.0,17.0,51.0,0.721842348575592,0.7096039056777954,226.45779999584192,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,112,retriever_only_bypass,mrm1,0.7681307456588355,0.7675754525609564,0,1,2.9154759474226504,False,210.08366107940674,105.40792465209961,18.410192489624023,48.71726989746094,210,105,18,48,209.0,106.0,17.0,51.0,0.8111338019371033,0.7973815202713013,217.3292000006768,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,113,retriever_only_bypass,mrm1,0.8309572301425662,0.8558886958673034,0,1,2.23606797749979,False,206.04613494873047,104.6733512878418,19.084190368652344,49.44486999511719,206,104,19,49,208.0,105.0,17.0,51.0,0.6120185852050781,0.6016421914100647,219.90800000639865,False,False,True,T1,mrm1_retriever
R3-D02,control,Human8,114,retriever_only_bypass,mrm1,0.8124352331606217,0.8826193808436479,0,1,1.8027756377319946,False,206.69431114196777,105.74481773376465,18.05349349975586,49.067806243896484,206,105,18,49,208.0,105.0,17.0,51.0,0.800176203250885,0.7866096496582031,230.8402999988175,False,False,True,T1,mrm1_retriever
