pair_id,side,sequence,frame_index,condition,selected_refinement_path,iou,iou_float,failure,success_at_0_5,center_error,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,score_map_max,confidence_score,model_forward_ms,initialization_frame,evaluator_first_frame_override,branch_frame_executed,tracker_mode,ablation_control
R3-D01,control,David3,221,t3_baseline,mrm1,0.6046230548421212,0.6068695842018983,0,1,3.8078865529319543,False,341.9779415130615,190.28865814208984,46.030765533447266,142.21804809570312,341,190,46,142,351.0,194.0,29.0,141.0,0.813543975353241,0.799750804901123,436.1757000006037,False,False,True,T3,none
R3-D01,control,David3,222,t3_baseline,mrm1,0.634928716904277,0.6389927984500647,0,1,8.74642784226795,False,340.74331283569336,191.81216430664062,42.21575164794922,132.17225646972656,340,191,42,132,351.0,194.0,29.0,141.0,0.8024091720581055,0.7888047695159912,409.88600000127917,False,False,True,T3,none
R3-D01,control,David3,223,t3_baseline,mrm1,0.6913234005258545,0.6901880656245011,0,1,4.716990566028302,False,339.57007026672363,190.84355926513672,40.54117965698242,139.19464111328125,339,190,40,139,347.0,193.0,29.0,141.0,0.813543975353241,0.799750804901123,399.34699999867007,False,False,True,T3,none
R3-D01,control,David3,224,t3_baseline,mrm1,0.6613511659807956,0.6534361825570155,0,1,7.648529270389178,False,340.48877143859863,186.53138732910156,40.81235885620117,140.12571716308594,340,186,40,140,347.0,193.0,29.0,141.0,0.813543975353241,0.799750804901123,455.7853000005707,False,False,True,T3,none
R3-D01,control,David3,225,t3_baseline,mrm1,0.6820040899795501,0.6840585913256517,0,1,3.0,False,338.22153091430664,188.38772583007812,41.083534240722656,141.05677795410156,338,188,41,141,344.0,191.0,29.0,141.0,0.813543975353241,0.799750804901123,428.0180999994627,False,False,True,T3,none
R3-D01,control,David3,226,t3_baseline,mrm1,0.7296632614453272,0.7297231712072676,0,1,4.031128874149275,False,339.76214027404785,191.63699340820312,38.016536712646484,133.08570861816406,339,191,38,133,344.0,191.0,29.0,141.0,0.813543975353241,0.799750804901123,438.3444000050076,False,False,True,T3,none
R3-D01,control,David3,227,t3_baseline,mrm1,0.6893899667890229,0.6768939214533647,0,1,1.5,False,335.22788429260254,192.75526428222656,41.842647552490234,136.2995147705078,335,192,41,136,341.0,191.0,29.0,141.0,0.813543975353241,0.799750804901123,468.5691000049701,False,False,True,T3,none
R3-D01,control,David3,228,t3_baseline,mrm1,0.6660009985022466,0.6631624272608124,0,1,3.905124837953327,False,332.8424701690674,188.91808319091797,42.81559371948242,141.75234985351562,332,188,42,141,341.0,191.0,29.0,141.0,0.813543975353241,0.799750804901123,442.8593999982695,False,False,True,T3,none
R3-D01,control,David3,229,t3_baseline,mrm1,0.6629425919559986,0.6561167775932245,0,1,3.3541019662496847,False,331.1065368652344,192.1932144165039,42.65406799316406,133.86639404296875,331,192,42,133,336.0,191.0,29.0,141.0,0.813543975353241,0.799750804901123,401.73869999853196,False,False,True,T3,none
R3-D01,control,David3,230,t3_baseline,mrm1,0.6740802675585285,0.666803435063843,0,1,2.5,False,328.79500007629395,189.3781509399414,42.81559371948242,141.75234985351562,328,189,42,141,336.0,191.0,29.0,141.0,0.813543975353241,0.799750804901123,395.68229999713367,False,False,True,T3,none
R3-D01,control,David3,231,t3_baseline,mrm1,0.6999647639182522,0.7023162745075452,0,1,3.3541019662496847,False,328.66175270080566,192.3997344970703,40.111873626708984,139.2139434814453,328,192,40,139,332.0,194.0,29.0,141.0,0.813543975353241,0.799750804901123,475.798899999063,False,False,True,T3,none
R3-D01,control,David3,232,t3_baseline,mrm1,0.6827694454133241,0.6790385637200881,0,1,5.220153254455275,False,325.87780952453613,190.52509307861328,40.54117965698242,139.19464111328125,325,190,40,139,332.0,194.0,29.0,141.0,0.813543975353241,0.799750804901123,545.4521999999997,False,False,True,T3,none
R3-D01,control,David3,233,t3_baseline,mrm1,0.6865100087032202,0.6778805564600856,0,1,7.106335201775948,False,321.2623767852783,190.51132202148438,40.81235885620117,140.12571716308594,321,190,40,140,332.0,194.0,29.0,141.0,0.813543975353241,0.799750804901123,572.59250000061,False,False,True,T3,none
R3-D01,primary,Basketball,397,t3_baseline,mrm1,0.38636363636363635,0.3807740301407732,1,0,8.077747210701755,False,141.22409629821786,219.25198364257812,54.72287368774414,132.16842651367188,141,219,54,132,154.0,237.0,34.0,81.0,0.5928330421447754,0.5827819108963013,432.72260000230744,False,False,True,T3,none
R3-D01,primary,Basketball,398,t3_baseline,mrm1,0.35362095531587057,0.34716383092342207,1,0,7.516648189186454,False,141.7653236389161,219.1090545654297,59.685646057128906,132.91058349609375,141,219,59,132,153.0,237.0,34.0,81.0,0.5778613686561584,0.5680640339851379,412.04629999992903,False,False,True,T3,none
R3-D01,primary,Basketball,399,t3_baseline,mrm1,0.35262483994878363,0.34466656695219594,1,0,6.519202405202649,False,146.01696395874032,215.49169158935547,55.969566345214844,142.76206970214844,146,215,55,142,153.0,240.0,34.0,81.0,0.7358984351158142,0.7234216928482056,433.3783000038238,False,False,True,T3,none
R3-D01,primary,Basketball,400,t3_baseline,mrm1,0.33907904457030286,0.3384429014008493,1,0,9.433981132056603,False,140.90494728088387,221.31806182861328,62.021602630615234,131.2005157470703,140,221,62,131,149.0,238.0,34.0,81.0,0.7222838401794434,0.7100379467010498,454.7125999961281,False,False,True,T3,none
R3-D01,primary,Basketball,401,t3_baseline,mrm1,0.3923076923076923,0.38688109482189526,1,0,8.200609733428363,False,145.62591552734384,221.39404296875,54.47532653808594,130.6732177734375,145,221,54,130,150.0,239.0,34.0,81.0,0.5738030672073364,0.5640745759010315,414.11459999653744,False,False,True,T3,none
R3-D01,primary,Basketball,402,t3_baseline,mrm1,0.33824613117170227,0.3358225540650361,1,0,5.70087712549569,False,141.97607040405282,215.9997329711914,59.34075164794922,138.19776916503906,141,215,59,138,152.0,238.0,34.0,81.0,0.5738030672073364,0.5640745759010315,378.29990000318503,False,False,True,T3,none
R3-D01,primary,Basketball,403,t3_baseline,mrm1,0.3872328458942632,0.38635907884449855,1,0,8.54400374531753,False,144.55996322631844,221.35613632202148,56.07915496826172,127.10755157470703,144,221,56,127,152.0,236.0,34.0,81.0,0.6451491117477417,0.634211003780365,387.6834999973653,False,False,True,T3,none
R3-D01,primary,Basketball,404,t3_baseline,mrm1,0.3369219476388549,0.3351941679965232,1,0,5.522680508593631,False,141.09188079833993,215.87239837646484,61.139617919921875,134.3831329345703,141,215,61,134,155.0,236.0,34.0,81.0,0.5062917470932007,0.49770787358283997,392.64640000328654,False,False,True,T3,none
R3-D01,primary,Basketball,405,t3_baseline,mrm1,0.3238095238095238,0.3207170000807852,1,0,7.158910531638177,False,142.55911636352548,214.01097869873047,63.27240753173828,135.7149200439453,142,214,63,135,155.0,234.0,34.0,81.0,0.47169941663742065,0.4637020230293274,366.5350999945076,False,False,True,T3,none
R3-D01,primary,Basketball,406,t3_baseline,mrm1,0.37317073170731707,0.368093319778222,1,0,11.045361017187261,False,141.1640396118165,223.1249771118164,60.34521484375,123.98329162597656,141,223,60,123,155.0,233.0,34.0,81.0,0.5738030672073364,0.5640745759010315,388.9176000011503,False,False,True,T3,none
R3-D01,primary,Basketball,407,t3_baseline,mrm1,0.3671021061050387,0.3626866970698669,1,0,14.0,False,140.98060607910165,224.21825790405273,62.52897644042969,121.4369888305664,140,224,62,121,154.0,230.0,34.0,81.0,0.5323618650436401,0.5233359932899475,436.2288999982411,False,False,True,T3,none
R3-D01,primary,Basketball,408,t3_baseline,mrm1,0.36882282040980313,0.36299628633274356,1,0,7.433034373659253,False,141.18960762023934,217.9549789428711,57.73652267456055,131.40476989746094,141,217,57,131,155.0,235.0,34.0,81.0,0.6037671566009521,0.5935306549072266,437.50919999729376,False,False,True,T3,none
R3-D01,primary,Basketball,409,t3_baseline,mrm1,0.36141732283464567,0.3561234775421332,1,0,9.848857801796104,False,142.70438575744637,221.6463966369629,60.462398529052734,127.90218353271484,142,221,60,127,159.0,235.0,34.0,81.0,0.5928330421447754,0.5827819108963013,432.7957999994396,False,False,True,T3,none
R3-D01,primary,Basketball,410,t3_baseline,mrm1,0.32661290322580644,0.3243319951030076,1,0,10.259142264341596,False,134.3141174316407,220.93003463745117,68.12910461425781,124.63541412353516,134,220,68,124,158.0,234.0,34.0,81.0,0.5138752460479736,0.50516277551651,425.62480000196956,False,False,True,T3,none
R3-D01,primary,Basketball,411,t3_baseline,mrm1,0.3670531787285086,0.3655902590144335,1,0,9.656603957913983,False,143.2110538482667,222.5162353515625,61.05715560913086,123.3765869140625,143,222,61,123,160.0,234.0,34.0,81.0,0.6139145493507385,0.6035059690475464,457.7962999974261,False,False,True,T3,none
R3-D01,primary,Basketball,412,t3_baseline,mrm1,0.326226012793177,0.32439068262153486,1,0,10.124228365658293,False,142.98255157470712,217.00787353515625,63.341552734375,134.031494140625,142,217,63,134,160.0,234.0,34.0,81.0,0.5777572989463806,0.5679617524147034,469.9458000031882,False,False,True,T3,none
R3-D01,primary,Basketball,413,t3_baseline,mrm1,0.3554924486898154,0.3479932721603523,1,0,6.18465843842649,False,144.6436710357667,219.96535873413086,61.95699691772461,127.7328872680664,144,219,61,127,159.0,236.0,34.0,81.0,0.6895389556884766,0.677848219871521,428.01650000183145,False,False,True,T3,none
R3-D01,primary,Basketball,414,t3_baseline,mrm1,0.283654341332784,0.28098419335073904,1,0,8.73212459828649,False,138.37936401367196,215.20218658447266,73.17060852050781,133.95082092285156,138,215,73,133,161.0,233.0,34.0,81.0,0.6786512136459351,0.6671450734138489,534.0615000022808,False,False,True,T3,none
R3-D01,primary,Basketball,415,t3_baseline,mrm1,0.32142857142857145,0.31714023605178226,1,0,8.5,False,145.2939109802247,219.15204620361328,68.3825912475586,126.98927307128906,145,219,68,126,162.0,233.0,34.0,81.0,0.5924031734466553,0.5823593139648438,597.5491999997757,False,False,True,T3,none
R3-D01,primary,Basketball,416,t3_baseline,mrm1,0.30009807126511934,0.29805006161003794,1,0,8.139410298049853,False,143.3250389099122,216.56293487548828,69.12300872802734,133.6755828857422,143,216,69,133,162.0,234.0,34.0,81.0,0.6895389556884766,0.677848219871521,677.0876000009594,False,False,True,T3,none
R3-D01,primary,Basketball,417,t3_baseline,mrm1,0.34151785714285715,0.3358349672188805,1,0,7.516648189186454,False,148.86148834228524,219.57793426513672,63.704620361328125,128.7262420654297,148,219,63,128,163.0,235.0,34.0,81.0,0.708078920841217,0.6960738301277161,583.3213000005344,False,False,True,T3,none
R3-D01,primary,Basketball,418,t3_baseline,mrm1,0.3284828244274809,0.322349745931435,1,0,9.848857801796104,False,146.72107696533212,218.82772827148438,64.87384033203125,131.69430541992188,146,218,64,131,165.0,234.0,34.0,81.0,0.5922000408172607,0.5821596384048462,423.35739999543875,False,False,True,T3,none
R3-D01,primary,Basketball,419,t3_baseline,mrm1,0.34151785714285715,0.33517774505226766,1,0,11.236102527122116,False,151.46803283691415,222.5565185546875,64.94630432128906,126.51275634765625,151,222,64,126,162.0,234.0,34.0,81.0,0.5971646904945374,0.5870401263237,401.5530000033323,False,False,True,T3,none
R3-D01,primary,Basketball,420,t3_baseline,mrm1,0.3336159903089037,0.3295114794570957,1,0,8.0156097709407,False,151.02362060546884,220.38619232177734,65.60121154785156,127.40354919433594,151,220,65,127,166.0,235.0,34.0,81.0,0.48361557722091675,0.4754161536693573,388.53889999882085,False,False,True,T3,none
R3-D01,primary,Basketball,421,t3_baseline,mrm1,0.3624638062648065,0.3594705505332548,1,0,9.219544457292887,False,152.56256866455087,218.3817596435547,58.258087158203125,131.50564575195312,152,218,58,131,166.0,234.0,34.0,81.0,0.5565699338912964,0.5471336245536804,398.296899998968,False,False,True,T3,none
R3-D01,primary,Basketball,422,t3_baseline,mrm1,0.349758699517399,0.3447675377756338,1,0,10.0,False,152.33597564697274,221.8388900756836,62.729248046875,127.34077453613281,152,221,62,127,166.0,234.0,34.0,81.0,0.6930845975875854,0.6813337206840515,429.8592999984976,False,False,True,T3,none
R3-D01,primary,Basketball,423,t3_baseline,mrm1,0.3554924486898154,0.3497985064543275,1,0,9.12414379544733,False,151.5957221984864,221.82978057861328,61.90393829345703,127.18260192871094,151,221,61,127,166.0,235.0,34.0,81.0,0.5931612849235535,0.5831045508384705,475.33129999646917,False,False,True,T3,none
R3-D01,primary,Basketball,424,t3_baseline,mrm1,0.3618446984627513,0.36026072357695227,1,0,9.013878188659973,False,153.56702613830575,219.5758056640625,59.10280990600586,129.341796875,153,219,59,129,166.0,234.0,34.0,81.0,0.7238618731498718,0.7115892171859741,405.26690000115195,False,False,True,T3,none
R3-D01,primary,Basketball,425,t3_baseline,mrm1,0.35859375,0.3540913832349422,1,0,7.5,False,153.3633060455323,218.95453643798828,60.63564682006836,128.26866149902344,153,218,60,128,166.0,234.0,34.0,81.0,0.7374272346496582,0.7249245643615723,413.0929999955697,False,False,True,T3,none
R3-D01,primary,Basketball,426,t3_baseline,mrm1,0.3590612777053455,0.35797684266507335,1,0,7.516648189186454,False,155.10337829589852,217.71858978271484,59.00917053222656,130.37355041503906,155,217,59,130,167.0,234.0,34.0,81.0,0.6750169396400452,0.6635724306106567,454.267199995229,False,False,True,T3,none
R3-D01,primary,Basketball,427,t3_baseline,mrm1,0.42857142857142855,0.42079303987077726,1,0,7.648529270389178,False,159.31781578063973,220.43455505371094,51.686893463134766,126.62368774414062,159,220,51,126,169.0,235.0,34.0,81.0,0.6786512136459351,0.6671450734138489,463.11830000195187,False,False,True,T3,none
R3-D01,primary,Basketball,428,t3_baseline,mrm1,0.37256493506493504,0.36547126565378824,1,0,9.013878188659973,False,155.01907730102548,217.2252655029297,56.882850646972656,132.47360229492188,155,217,56,132,171.0,235.0,34.0,81.0,0.704632580280304,0.6926859617233276,411.51019999961136,False,False,True,T3,none
R3-D01,primary,Basketball,429,t3_baseline,mrm1,0.36141732283464567,0.3581731139132719,1,0,8.06225774829855,False,156.05240631103524,218.58058547973633,60.289154052734375,127.53569793701172,156,218,60,127,173.0,234.0,34.0,81.0,0.5758005380630493,0.566038191318512,414.78749999805586,False,False,True,T3,none
R3-D01,primary,Basketball,430,t3_baseline,mrm1,0.36160714285714285,0.3593865767929546,1,0,9.962429422585638,False,160.0421447753907,215.70096588134766,56.32765197753906,136.04432678222656,160,215,56,136,174.0,233.0,34.0,81.0,0.6060088276863098,0.5957342982292175,385.2600000027451,False,False,True,T3,none
R3-D01,primary,Basketball,431,t3_baseline,mrm1,0.3738799891392886,0.36851856410077316,1,0,10.63014581273465,False,158.23540306091317,220.39622497558594,58.43686294555664,127.88442993164062,158,220,58,127,177.0,235.0,34.0,81.0,0.5888162851333618,0.5788332223892212,438.08800000260817,False,False,True,T3,none
R3-D01,primary,Basketball,432,t3_baseline,mrm1,0.3826062795220895,0.37448273248344965,1,0,10.700467279516348,False,158.95879554748544,223.49135971069336,59.82894515991211,122.91950225830078,158,223,59,122,177.0,235.0,34.0,81.0,0.5738030672073364,0.5640745759010315,452.8640999997151,False,False,True,T3,none
R3-D01,primary,Basketball,433,t3_baseline,mrm1,0.3704600484261501,0.36655114249443244,1,0,9.192388155425117,False,159.08178710937509,221.86596298217773,59.59617614746094,126.06977081298828,159,221,59,126,178.0,237.0,34.0,81.0,0.5928330421447754,0.5827819108963013,424.54020000150194,False,False,True,T3,none
R3-D01,primary,Basketball,434,t3_baseline,mrm1,0.37095905172413796,0.3704635068744355,1,0,8.5,False,165.48020935058602,220.84976196289062,58.00617980957031,128.15756225585938,165,220,58,128,181.0,236.0,34.0,81.0,0.5778613686561584,0.5680640339851379,379.5825999986846,False,False,True,T3,none
R3-D01,primary,Basketball,435,t3_baseline,mrm1,0.34407796101949023,0.33974246697069477,1,0,11.01135777277262,False,163.3739318847657,215.4569320678711,58.59675598144531,138.3376922607422,163,215,58,138,182.0,235.0,34.0,81.0,0.7347973585128784,0.7223392724990845,414.80350000347244,False,False,True,T3,none
R3-D02,control,Human8,108,t3_baseline,mrm1,0.7975077881619937,0.863676654261419,0,1,2.1213203435596424,False,207.9707736968994,108.63217163085938,18.814311981201172,48.51983642578125,207,108,18,48,209.0,108.0,17.0,51.0,0.813543975353241,0.799750804901123,479.78460000013,False,False,True,T3,none
R3-D02,control,Human8,109,t3_baseline,mrm1,0.7374631268436578,0.8436580818775774,0,1,2.5495097567963922,False,208.84596252441406,108.45223617553711,18.460906982421875,50.48114776611328,208,108,18,50,211.0,108.0,17.0,51.0,0.813543975353241,0.799750804901123,613.3947999987868,False,False,True,T3,none
R3-D02,control,Human8,110,t3_baseline,mrm1,0.7755946225439504,0.893179054338491,0,1,2.0615528128088303,False,209.62356853485107,108.08603096008301,17.950098037719727,50.467464447021484,209,108,17,50,211.0,108.0,17.0,51.0,0.813543975353241,0.799750804901123,617.2917000003508,False,False,True,T3,none
R3-D02,control,Human8,111,t3_baseline,mrm1,0.7408866995073892,0.8117113946049236,0,1,3.8078865529319543,False,209.28184509277344,105.65812301635742,18.460906982421875,50.48114776611328,209,105,18,50,211.0,108.0,17.0,51.0,0.813543975353241,0.799750804901123,649.4622000027448,False,False,True,T3,none
R3-D02,control,Human8,112,t3_baseline,mrm1,0.9093886462882096,0.8806911883311744,0,1,1.118033988749895,False,208.53456783294678,106.23627090454102,18.901124954223633,49.82215881347656,208,106,18,49,209.0,106.0,17.0,51.0,0.813543975353241,0.799750804901123,637.4806000021636,False,False,True,T3,none
R3-D02,control,Human8,113,t3_baseline,mrm1,0.9019607843137255,0.853156482859964,0,1,0.5,False,208.46880912780762,107.33922958374023,17.241405487060547,46.447364807128906,208,107,17,46,208.0,105.0,17.0,51.0,0.813543975353241,0.799750804901123,511.48109999485314,False,False,True,T3,none
R3-D02,control,Human8,114,t3_baseline,mrm1,0.8061336254107339,0.8450114424454432,0,1,1.8027756377319946,False,207.10439205169678,106.97266960144043,17.51811408996582,46.176631927490234,207,106,17,46,208.0,105.0,17.0,51.0,0.813543975353241,0.799750804901123,439.22709999606013,False,False,True,T3,none
R3-D02,control,Human8,115,t3_baseline,mrm1,0.6639757820383451,0.7474506140426267,0,1,3.0413812651491097,False,205.69116687774658,105.51961326599121,17.392919540405273,47.56074905395508,205,105,17,47,208.0,104.0,17.0,50.0,0.813543975353241,0.799750804901123,491.7576999941957,False,False,True,T3,none
R3-D02,control,Human8,116,t3_baseline,mrm1,0.8547486033519553,0.8539610009941697,0,1,0.7071067811865476,False,206.03961944580078,106.87333488464355,18.24774169921875,45.553226470947266,206,106,18,45,207.0,104.0,17.0,50.0,0.813543975353241,0.799750804901123,628.6114000031375,False,False,True,T3,none
R3-D02,control,Human8,117,t3_baseline,mrm1,0.745945945945946,0.830750412040222,0,1,2.0615528128088303,False,205.30803108215332,104.29887771606445,17.825450897216797,46.98674774169922,205,104,17,46,207.0,103.0,17.0,49.0,0.813543975353241,0.799750804901123,537.8036999973119,False,False,True,T3,none
R3-D02,control,Human8,118,t3_baseline,mrm1,0.7313109425785482,0.8860276659028227,0,1,2.8284271247461903,False,205.78697395324707,102.77450561523438,17.825450897216797,46.98674774169922,205,102,17,46,207.0,103.0,17.0,48.0,0.813543975353241,0.799750804901123,607.8399999969406,False,False,True,T3,none
R3-D02,control,Human8,119,t3_baseline,mrm1,0.7336108220603538,0.8137947488614478,0,1,2.23606797749979,False,205.58733463287354,100.38903427124023,17.64839744567871,51.095848083496094,205,100,17,51,207.0,103.0,17.0,47.0,0.813543975353241,0.799750804901123,567.841000003682,False,False,True,T3,none
R3-D02,control,Human8,120,t3_baseline,mrm1,0.8822055137844611,0.9318432089722769,0,1,1.5811388300841898,False,206.61170101165771,102.70667266845703,16.380762100219727,45.051856994628906,206,102,16,45,206.0,103.0,17.0,46.0,0.813543975353241,0.799750804901123,587.868200003868,False,False,True,T3,none
