frame_index,frame_source,phase,measurement_state,bbox_x_float,bbox_y_float,bbox_w_float,bbox_h_float,bbox_x_int,bbox_y_int,bbox_w_int,bbox_h_int,encoder_forward_ms,decoder_forward_ms,model_forward_ms,end_to_end_ms
30,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0030.jpg,track,measured,236.87101745605474,0.0,106.04769897460938,88.1422691345216,236,0,106,88,,,,890.3431000071578
31,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0031.jpg,track,measured,197.59010314941412,0.0,142.35162353515625,102.87621116638189,197,0,142,102,,,,497.36639999900945
32,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0032.jpg,track,measured,181.92070007324224,0.0,158.17593383789062,130.15367412567142,181,0,158,130,,,,713.924900002894
33,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0033.jpg,track,measured,222.80638885498053,1.007066249847412,133.55995178222656,132.70375061035156,222,1,133,132,,,,857.269100000849
34,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0034.jpg,track,measured,262.3579254150391,13.670182704925537,118.24722290039062,124.65577697753906,262,13,118,124,,,,572.3220000072615
35,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0035.jpg,track,measured,282.5291748046876,32.83504247665408,108.21466064453125,121.04969024658203,282,32,108,121,,,,662.1334999945248
36,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0036.jpg,track,measured,304.347137451172,65.2150015830994,145.75616455078125,104.07190704345703,304,65,145,104,,,,583.8140999985626
37,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0037.jpg,track,measured,338.75701141357433,107.20686483383182,146.27528381347656,90.36943054199219,338,107,146,90,,,,628.40590000269
38,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0038.jpg,track,measured,356.8115463256837,132.57774496078494,141.5926971435547,106.91606140136719,356,132,141,106,,,,556.4104999939445
39,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0039.jpg,track,measured,375.480682373047,161.50139379501346,128.24649047851562,83.4699478149414,375,161,128,83,,,,465.2223999873968
40,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0040.jpg,track,measured,387.2631301879884,172.65274953842166,124.49797058105469,78.74575805664062,387,172,124,78,,,,489.32340000465047
41,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0041.jpg,track,measured,409.0883331298829,158.11924505233767,130.75820922851562,93.7700424194336,409,158,130,93,,,,481.26570000022184
42,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0042.jpg,track,measured,436.72356414794933,132.0232138633728,103.07850646972656,102.4177017211914,436,132,103,102,,,,530.353299996932
43,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0043.jpg,track,measured,432.0960388183595,116.17107152938843,105.17745971679688,81.69669342041016,432,116,105,81,,,,530.1891999988584
44,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0044.jpg,track,measured,413.00870895385754,103.611581325531,95.29383087158203,86.89437866210938,413,103,95,86,,,,495.898599998327
45,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0045.jpg,track,measured,374.16887283325207,94.09651708602905,97.27104949951172,81.51505279541016,374,94,97,81,,,,461.07480001228396
46,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0046.jpg,track,measured,354.16866302490246,88.31898260116577,94.07969665527344,87.61162567138672,354,88,94,87,,,,570.0910000014119
47,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0047.jpg,track,measured,336.6567268371583,75.94766759872437,91.50969696044922,88.75211334228516,336,75,91,88,,,,613.7048999953549
48,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0048.jpg,track,measured,328.2551078796388,77.6847014427185,83.9985122680664,83.46002197265625,328,77,83,83,,,,563.1512999971164
49,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0049.jpg,track,measured,321.22003555297863,69.12157201766968,89.02117156982422,88.5103530883789,321,69,89,88,,,,561.5918000112288
50,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0050.jpg,track,measured,313.0487213134767,70.10110998153687,93.816162109375,87.36621856689453,313,70,93,87,,,,570.0898000068264
51,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0051.jpg,track,measured,315.897430419922,77.91478872299194,99.34725952148438,87.64297485351562,315,77,99,87,,,,451.27299999876413
52,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0052.jpg,track,measured,289.56712341308605,92.21952962875366,137.51986694335938,116.12522888183594,289,92,137,116,,,,446.81200000923127
53,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0053.jpg,track,measured,291.7799072265626,143.73237752914426,138.21109008789062,122.79429626464847,291,143,138,122,,,,472.3445999989053
54,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0054.jpg,track,measured,316.4926528930665,130.36629247665405,136.0097198486328,81.67960357666016,316,130,136,81,,,,767.8658000077121
55,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0055.jpg,track,measured,337.5867385864259,117.95248556137088,117.79231262207031,97.16304016113281,337,117,117,97,,,,449.9229000066407
56,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0056.jpg,track,measured,348.16148376464855,110.5257773399353,120.95443725585938,102.53946685791016,348,110,120,102,,,,501.5300000086427
57,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0057.jpg,track,measured,358.3480377197267,102.2284255027771,180.78842163085938,126.06742858886719,358,102,180,126,,,,659.3387000029907
58,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0058.jpg,track,measured,375.60050201416027,92.90535879135132,209.9203338623047,146.71685791015625,375,92,209,146,,,,583.7161999952514
59,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0059.jpg,track,measured,393.12805938720714,78.70929098129272,146.5703582763672,113.38615417480469,393,78,146,113,,,,629.4618999963859
60,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0060.jpg,track,measured,393.7300949096681,52.45633840560913,173.77455139160156,127.6580810546875,393,52,173,127,,,,580.7844000082696
61,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0061.jpg,track,measured,401.7652626037599,29.726762294769287,123.66112518310547,92.89012145996094,401,29,123,92,,,,468.6438999924576
62,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0062.jpg,track,measured,388.92387008667004,11.51969289779663,77.77588653564453,82.4276123046875,388,11,77,82,,,,444.471099996008
63,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0063.jpg,track,measured,364.2341079711915,3.257737636566162,94.94511413574219,69.91990661621094,364,3,94,69,,,,404.32529999816325
64,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0064.jpg,track,measured,350.8010597229005,3.6244940757751465,80.26256561279297,61.891319274902344,350,3,80,61,,,,479.1731999866897
65,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0065.jpg,track,measured,347.76123809814464,0.6461386680603027,87.94453430175781,61.966407775878906,347,0,87,61,,,,456.7719000042416
66,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0066.jpg,track,measured,348.9314308166505,2.470427989959717,81.31804656982422,58.85408401489258,348,2,81,58,,,,404.0895000071032
67,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0067.jpg,track,measured,345.66483688354504,1.028306484222412,85.42377471923828,64.04978942871094,345,1,85,64,,,,426.30049999570474
68,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0068.jpg,track,measured,343.0141716003419,2.3624587059020996,88.90970611572266,73.81608581542969,343,2,88,73,,,,387.60719999845605
69,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0069.jpg,track,measured,352.89679336547863,7.7466139793396,82.26680755615234,79.77131652832031,352,7,82,79,,,,399.86730000237003
70,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0070.jpg,track,measured,355.2037391662599,15.051690578460693,113.86824798583984,95.859130859375,355,15,113,95,,,,413.21359999710694
71,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Deer\img\0071.jpg,track,measured,361.02936172485363,34.39317083358765,126.26256561279297,96.54439544677734,361,34,126,96,,,,495.71570000262
