frame_index,frame_source,phase,measurement_state,bbox_x_float,bbox_y_float,bbox_w_float,bbox_h_float,bbox_x_int,bbox_y_int,bbox_w_int,bbox_h_int,encoder_forward_ms,decoder_forward_ms,model_forward_ms,end_to_end_ms
11,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0011.jpg,track,warmup,42.302700996398926,30.416099548339844,27.5961971282959,69.10884094238281,42,30,27,69,441.3988999876892,70.47560000501107,511.8744999927003,515.9652000002097
12,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0012.jpg,track,warmup,46.70309829711914,33.59315490722656,23.70116424560547,65.26776123046875,46,33,23,65,588.6661999975331,33.00680000393186,621.673000001465,634.3761000025552
13,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0013.jpg,track,warmup,61.03945255279541,34.382408142089844,24.564313888549805,72.76274108886719,61,34,24,72,373.75800000154413,22.731899996870197,396.48989999841433,402.21390000078827
14,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0014.jpg,track,warmup,67.51162910461426,29.472068786621094,23.751766204833984,70.21891784667969,67,29,23,70,289.5923999894876,21.04170000529848,310.6340999947861,315.29309999314137
15,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0015.jpg,track,warmup,65.0738000869751,29.88062286376953,25.16059684753418,66.58027648925781,65,29,25,66,261.04830000258517,22.83680000982713,283.8851000124123,287.02430000703316
16,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0016.jpg,track,warmup,85.69826221466064,32.84812545776367,22.967077255249023,62.025733947753906,85,32,22,62,252.8115000022808,21.174399997107685,273.9858999993885,277.9334000078961
17,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0017.jpg,track,warmup,100.83914375305176,33.198978424072266,25.32607650756836,67.00069427490234,100,33,25,67,286.68620000826195,20.14439999766182,306.83060000592377,311.5340000076685
18,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0018.jpg,track,warmup,90.64182662963867,26.102310180664062,26.083534240722656,66.65470886230469,90,26,26,66,303.02819999633357,28.589900000952184,331.61809999728575,336.6896999941673
19,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0019.jpg,track,warmup,82.56704902648926,25.03878402709961,26.558834075927734,68.81078338623047,82,25,26,68,299.0754000056768,19.23710000119172,318.3125000068685,322.53469999704976
20,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0020.jpg,track,warmup,87.95739364624023,22.08902359008789,28.417747497558594,69.68717193603516,87,22,28,69,368.3817999990424,21.604499997920357,389.98629999696277,394.16159999382216
21,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0021.jpg,track,warmup,84.91279029846191,23.24956512451172,26.221477508544922,66.91511535644531,84,23,26,66,292.79809999570716,19.277699990198016,312.0757999859052,315.4581999988295
22,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0022.jpg,track,warmup,82.18160057067871,24.54320526123047,26.863513946533203,71.08880615234375,82,24,26,71,282.1937999979127,20.36999999836553,302.56379999627825,307.80480000248645
23,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0023.jpg,track,warmup,81.90413856506348,28.079166412353516,28.933513641357422,75.41329193115234,81,28,28,75,298.3906000008574,22.902299999259412,321.2929000001168,325.82600000023376
24,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0024.jpg,track,warmup,89.93416118621826,36.154396057128906,28.21634864807129,73.79399108886719,89,36,28,73,293.88660000404343,21.68010000605136,315.5667000100948,320.57550000899937
25,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0025.jpg,track,warmup,77.06114292144775,40.818023681640625,24.174238204956055,70.52702331542969,77,40,24,70,275.64110000093933,19.929400004912168,295.5705000058515,299.42109998955857
26,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0026.jpg,track,warmup,74.6961498260498,40.456626892089844,26.399799346923828,68.39874267578125,74,40,26,68,244.23870000464376,20.2246999979252,264.46340000256896,269.09299999533687
27,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0027.jpg,track,warmup,82.48469734191895,28.094993591308594,25.651226043701172,67.08544921875,82,28,25,67,270.29420000326354,17.5533000001451,287.84750000340864,291.59530000470113
28,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0028.jpg,track,warmup,80.75899124145508,21.41754913330078,23.90453338623047,70.17843627929688,80,21,23,70,269.00850000674836,20.44600000954233,289.4545000162907,292.87099999783095
29,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0029.jpg,track,warmup,70.39972686767578,13.259441375732422,26.223907470703125,69.3962173461914,70,13,26,69,281.8671999993967,19.269700002041645,301.13690000143833,305.6369999976596
30,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0030.jpg,track,warmup,59.3268985748291,13.204845428466797,26.23452377319336,69.42211151123047,59,13,26,69,298.18539999541827,21.886499991524033,320.0718999869423,323.53680000233
31,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0031.jpg,track,warmup,62.26558971405029,14.904056549072266,30.129602432250977,71.80243682861328,62,14,30,71,275.1115999999456,27.827800004160963,302.9394000041066,307.3722999979509
32,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0032.jpg,track,measured,73.29448318481445,21.116409301757812,27.29241180419922,69.89828491210938,73,21,27,69,276.0219000047073,21.74570001079701,297.7676000155043,301.3722999894526
33,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0033.jpg,track,measured,81.40532302856445,20.532821655273438,26.84819793701172,71.0460205078125,81,20,26,71,267.79159999568947,18.965099996421486,286.75669999211095,291.3352000032319
34,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0034.jpg,track,measured,89.17305946350098,20.069599151611328,28.933513641357422,75.41329193115234,89,20,28,75,346.4879000093788,27.846500001032837,374.3344000104116,378.9268999971682
35,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0035.jpg,track,measured,105.04862976074219,17.013179779052734,29.739532470703125,77.05159759521484,105,17,29,77,376.5706999984104,38.98099999059923,415.55169998900965,419.282499991823
36,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0036.jpg,track,measured,119.09870624542236,20.874435424804688,25.363134384155273,73.99555969238281,119,20,25,73,389.06599998881575,31.05879999930039,420.12479998811614,425.5693000013707
37,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0037.jpg,track,measured,111.93679237365723,18.59134292602539,29.026927947998047,75.24996185302734,111,18,29,75,323.7610000069253,19.91920000000391,343.6802000069292,348.0684999958612
38,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0038.jpg,track,measured,112.68836879730225,14.749198913574219,26.779848098754883,76.97994995117188,112,14,26,76,289.1742000065278,20.610200008377433,309.78440001490526,313.35970001237
39,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0039.jpg,track,measured,130.66520404815674,23.819564819335938,27.9221248626709,73.88786315917969,130,23,27,73,273.0033999978332,20.94000000215601,293.9433999999892,297.90990000765305
40,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0040.jpg,track,measured,138.60591316223145,24.070098876953125,26.06380844116211,74.92166137695312,138,24,26,74,254.8767999978736,26.388300000689924,281.2650999985635,283.89079999760725
41,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0041.jpg,track,measured,147.96398544311523,28.92676544189453,26.12311553955078,72.5567626953125,147,28,26,72,278.68869999656454,28.75300000596326,307.4417000025278,312.05200000840705
42,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0042.jpg,track,measured,153.1414556503296,29.093067169189453,25.00242805480957,69.59915924072266,153,29,25,69,299.4399000017438,21.18989999871701,320.6298000004608,324.43809999676887
43,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0043.jpg,track,measured,153.68679237365723,29.73236083984375,25.720882415771484,73.40921020507812,153,29,25,73,346.8790000042645,23.557699998491444,370.43670000275597,374.43440000060946
44,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0044.jpg,track,measured,149.80752086639404,24.585121154785156,25.2680606842041,80.42681884765625,149,24,25,80,299.02070001116954,19.959600002039224,318.98030001320876,322.92340000276454
45,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0045.jpg,track,measured,150.7899045944214,22.589824676513672,27.09868812561035,75.79878997802734,150,22,27,75,285.91259999666363,21.304200010490604,307.21680000715423,310.36459999450017
46,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0046.jpg,track,measured,151.55474281311035,27.70290756225586,26.20858383178711,76.94261932373047,151,27,26,76,323.3535000035772,28.188099997350946,351.54160000092816,355.87229998782277
47,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0047.jpg,track,measured,120.47598457336426,30.40430450439453,27.32198715209961,76.82826232910156,120,30,27,76,365.21400000492577,35.09809999377467,400.31209999870043,407.06899999349844
48,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0048.jpg,track,measured,104.18781852722168,28.606021881103516,24.529071807861328,75.04866790771484,104,28,24,75,582.8125999978511,32.84719999646768,615.6597999943187,620.6837999925483
49,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0049.jpg,track,measured,101.77884483337402,29.326763153076172,25.751239776611328,72.02979278564453,101,29,25,72,370.2718999993522,21.033500001067296,391.30540000041947,395.31770000758115
50,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0050.jpg,track,measured,103.9534740447998,30.127521514892578,26.259464263916016,73.84049224853516,103,30,26,73,390.6840999989072,21.333800003048964,412.01790000195615,416.9347999995807
51,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0051.jpg,track,measured,102.93357276916504,19.924232482910156,30.410350799560547,76.18533325195312,102,19,30,76,306.9052000064403,18.641599992406555,325.54679999884684,329.9101000011433
52,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0052.jpg,track,measured,106.28308296203613,9.259300231933594,29.121685028076172,76.16171264648438,106,9,29,76,274.1731999994954,19.176000001607463,293.3492000011029,296.5175999997882
53,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0053.jpg,track,measured,105.44629383087158,8.489120483398438,28.99605369567871,76.72970581054688,105,8,28,76,283.84940000250936,25.241299998015165,309.0907000005245,312.5049000082072
54,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0054.jpg,track,measured,115.2611436843872,18.675804138183594,28.99605369567871,76.72970581054688,115,18,28,76,266.8934999965131,18.70650000637397,285.6000000028871,288.8913000060711
55,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0055.jpg,track,measured,119.29385185241699,15.817672729492188,28.29642105102539,79.14901733398438,119,15,28,79,285.98760000022594,19.765899996855296,305.75349999708124,309.1058999998495
56,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0056.jpg,track,measured,119.32918357849121,25.453693389892578,33.774478912353516,80.07074737548828,119,25,33,80,295.34280000370927,22.30769999732729,317.65050000103656,321.51219999650493
57,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0057.jpg,track,measured,107.9111328125,28.089359283447266,27.107559204101562,75.65229034423828,107,28,27,75,306.58709999988787,28.502000001026317,335.0891000009142,340.1116000022739
58,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0058.jpg,track,measured,108.21766948699951,26.280494689941406,28.990365982055664,81.43214416503906,108,26,28,81,286.66250000242144,25.871499994536862,312.5339999969583,316.338699994958
59,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0059.jpg,track,measured,99.27390193939209,24.712528228759766,31.011812210083008,80.3479232788086,99,24,31,80,341.15290000045206,28.547900001285598,369.70080000173766,373.017499994603
60,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0060.jpg,track,measured,99.3227128982544,17.9404296875,29.51764488220215,81.98504638671875,99,17,29,81,298.15839999355376,17.999999996391125,316.1583999899449,319.86019999021664
61,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0061.jpg,track,measured,122.74678611755371,13.821216583251939,29.005924224853516,80.2397232055664,122,13,29,80,284.94740001042373,20.393900005728938,305.3413000161527,308.77329999930225
62,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0062.jpg,track,measured,132.95844841003418,11.544532775878892,28.672794342041016,83.02310180664062,132,11,28,83,260.9156999969855,20.848100000876002,281.7637999978615,285.55620000406634
63,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0063.jpg,track,measured,126.43484878540039,17.95248031616208,30.235008239746094,81.73921966552734,126,17,30,81,287.88809999241494,23.092000003089197,310.98009999550413,315.8328999998048
64,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0064.jpg,track,measured,128.82333850860596,27.403911590576143,27.1857967376709,77.75060272216797,128,27,27,77,278.78900000359863,23.71010000933893,302.49910001293756,306.19689999730326
65,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0065.jpg,track,measured,126.13406467437744,33.042285919189425,30.42152214050293,79.29169464111328,126,33,30,79,252.65639999997802,19.439199997577816,272.09559999755584,275.4690000001574
66,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0066.jpg,track,measured,128.4866714477539,33.377922058105426,27.371307373046875,79.19906616210938,128,33,27,79,291.99519999383483,26.395200009574182,318.390400003409,323.3246000017971
67,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0067.jpg,track,measured,130.91192626953125,40.986015319824176,29.451004028320312,81.83761596679688,130,40,29,81,325.54910000180826,30.878399993525818,356.4274999953341,361.7467000003671
68,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0068.jpg,track,measured,137.4292402267456,47.95141601562494,31.171091079711914,83.5538330078125,137,47,31,83,328.0530999909388,29.85869999974966,357.91179999068845,361.4555999956792
69,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0069.jpg,track,measured,131.84985733032227,53.340469360351506,31.82061004638672,87.10359191894531,131,53,31,87,359.1945000080159,37.3775000043679,396.5720000123838,405.3778999950737
70,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0070.jpg,track,measured,116.45536613464355,55.29434585571285,35.2872200012207,81.96132659912108,116,55,35,81,348.07540000474546,19.661400001496077,367.73680000624154,371.5187000052538
71,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0071.jpg,track,measured,123.16304397583008,43.82842636108393,34.98920440673828,82.1633071899414,123,43,34,82,318.7712999933865,22.875499998917803,341.6467999923043,346.0944999969797
72,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0072.jpg,track,measured,114.93197059631348,45.84156417846674,37.059017181396484,78.95813751220703,114,45,37,78,337.71320000232663,26.18520001124125,363.8984000135679,369.66019999817945
73,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0073.jpg,track,measured,106.09277534484863,51.27031707763666,32.27305221557617,82.44619750976562,106,51,32,82,300.80460000317544,19.632700001238845,320.4373000044143,323.41660000383854
74,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0074.jpg,track,measured,97.50925350189209,39.592517852783146,28.760713577270508,83.21932220458984,97,39,28,83,256.41270000778604,17.2554000018863,273.66810000967234,277.2458999970695
75,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0075.jpg,track,measured,90.07567214965819,42.85781097412102,31.796424865722656,85.43124389648439,90,42,31,85,337.13600000191946,27.166800005943514,364.30280000786297,367.4825000052806
76,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0076.jpg,track,measured,103.57599639892577,48.727893829345646,33.419494628906264,88.43787384033203,103,48,33,88,297.71870000695344,25.831399994785897,323.55010000173934,327.6019000040833
77,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0077.jpg,track,measured,114.01409912109375,55.37001800537104,28.571426391601562,86.43669128417969,114,55,28,86,258.76229999994393,18.47989999805577,277.2421999979997,280.05299999495037
78,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0078.jpg,track,measured,121.64883327484131,67.20458221435541,26.081254959106445,78.90321350097656,121,67,26,78,264.2392999987351,19.112800000584684,283.35209999931976,286.40870000526775
79,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0079.jpg,track,measured,133.04164791107178,56.107463836669865,28.27385139465332,90.7973861694336,133,56,28,90,247.67650000285357,19.582699998863973,267.25920000171755,271.35499998985324
80,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0080.jpg,track,measured,142.97232818603516,63.816352844238224,33.91371154785156,88.27761840820312,142,63,33,88,246.16080000123475,22.5670999934664,268.72789999470115,273.3224999974482
81,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0081.jpg,track,measured,127.73012924194336,59.00932312011713,35.411231994628906,82.73828125,127,59,35,82,250.41700000292622,18.389100005151704,268.8061000080779,273.0468999943696
82,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0082.jpg,track,measured,133.78445434570312,53.831314086914006,39.7069091796875,87.73590087890625,133,53,39,87,256.1573000130011,20.488699999987148,276.6460000129882,280.7161999953678
83,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0083.jpg,track,measured,153.75840950012207,48.445236206054616,32.26882553100586,89.89529418945314,153,48,32,89,289.85119999560993,25.56639999966137,315.4175999952713,321.54370000353083
84,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0084.jpg,track,measured,158.60111808776855,47.984085083007756,36.626529693603516,86.64787292480469,158,47,36,86,289.6959999925457,18.008199986070395,307.7041999786161,312.4158999999054
85,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0085.jpg,track,measured,164.78936004638672,45.53548431396479,35.79747009277344,89.32127380371094,164,45,35,89,291.99319999315776,17.90459999756422,309.897799990722,312.9943999956595
86,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0086.jpg,track,measured,179.11801624298096,48.07681274414058,29.986623764038086,87.48434448242186,179,48,29,87,250.1881000061985,18.17490000394173,268.36300001014024,271.91990001301747
87,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0087.jpg,track,measured,170.78335762023926,48.79079437255854,34.38308334350586,90.96121215820312,170,48,34,90,268.5078000067733,18.935500003863126,287.44330001063645,290.9275999991223
88,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0088.jpg,track,measured,170.83126640319824,49.811573028564396,30.441883087158203,90.18233489990234,170,49,30,90,281.3458000018727,25.245700002415106,306.5915000042878,311.02730000566225
89,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0089.jpg,track,measured,172.8566017150879,51.256671905517535,33.228065490722656,89.06752777099608,172,51,33,89,266.48150000255555,19.544400012819096,286.02590001537465,292.08279999147635
90,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0090.jpg,track,measured,169.7120761871338,45.39452362060541,33.445186614990234,88.5030517578125,169,45,33,88,270.9694000077434,19.779100010055117,290.7485000177985,294.5595999917714
91,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0091.jpg,track,measured,128.0434112548828,50.710395812988224,35.71632385253906,89.38479614257812,128,50,35,89,288.60090000671335,26.111600003787316,314.71250001050066,320.1149999949848
92,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0092.jpg,track,measured,115.16214752197266,38.206527709960895,34.9818115234375,82.20126342773438,115,38,34,82,279.6696000004886,20.62840000144206,300.29800000193063,303.61800000537187
93,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0093.jpg,track,measured,130.38868522644043,32.8677711486816,32.984928131103516,87.28511810302734,130,32,32,87,306.9754999887664,21.61049999995157,328.58599998871796,332.674200006295
94,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0094.jpg,track,measured,127.90376377105713,31.57209777832027,28.030698776245117,87.81671142578125,127,31,28,87,267.1063000016147,20.231700007570907,287.33800000918563,291.7068999959156
95,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0095.jpg,track,measured,133.56754684448242,27.072135925292926,27.54236602783203,88.31837463378906,133,27,27,88,334.4716999999946,22.356500005116686,356.8282000051113,361.99439999472816
96,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0096.jpg,track,measured,125.75219917297363,26.880611419677706,34.29533004760742,88.95001983642578,125,26,34,88,333.68650000193156,25.751900000614114,359.4384000025457,364.7097000066424
97,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0097.jpg,track,measured,128.0314121246338,36.225498199462876,38.73237228393555,90.34813690185547,128,36,38,90,322.55690000602044,23.592100013047457,346.1490000190679,349.98620000260416
98,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0098.jpg,track,measured,144.64883613586426,39.890403747558565,35.455440521240234,85.61251831054688,144,39,35,85,300.5408999888459,27.13880001101643,327.67969999986235,331.1407000001054
99,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0099.jpg,track,measured,141.5011501312256,42.19509887695311,40.218143463134766,87.67025756835939,141,42,40,87,280.38339999329764,17.049100002623163,297.4324999959208,300.7159999979194
100,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0100.jpg,track,measured,138.66237258911133,43.92045211791992,33.33026885986328,90.01294708251953,138,43,33,90,257.95600000128616,18.188500005635433,276.1445000069216,279.93859999696724
