frame_index,frame_source,phase,measurement_state,bbox_x_float,bbox_y_float,bbox_w_float,bbox_h_float,bbox_x_int,bbox_y_int,bbox_w_int,bbox_h_int,encoder_forward_ms,decoder_forward_ms,model_forward_ms,end_to_end_ms
11,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0011.jpg,track,warmup,187.83263111114502,145.38945198059082,21.383047103881836,51.513484954833984,187,145,21,51,128.72799999604467,7.908500003395602,136.63649999944028,139.06020000285935
12,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0012.jpg,track,warmup,187.8670015335083,144.90477752685547,19.47554588317871,51.22178649902344,187,144,19,51,131.4894999959506,9.770999997272156,141.26049999322277,143.88819999294356
13,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0013.jpg,track,warmup,185.6935806274414,144.53280639648438,19.967330932617188,49.91371154785156,185,144,19,49,156.11769999668468,12.757399992551655,168.87509998923633,171.7037999915192
14,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0014.jpg,track,warmup,185.46611309051514,145.201904296875,19.639673233032227,48.487815856933594,185,145,19,48,158.75869999581482,14.830600004643202,173.58930000045802,175.88309998973273
15,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0015.jpg,track,warmup,183.75899696350098,143.38174629211426,19.720333099365234,51.09303665161133,183,143,19,51,191.57719999202527,15.36119999946095,206.93839999148622,209.8810999887064
16,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0016.jpg,track,warmup,181.4785213470459,142.5137119293213,20.197437286376953,52.329158782958984,181,142,20,52,202.13679999869782,16.852800006745383,218.9896000054432,222.6809999992838
17,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0017.jpg,track,warmup,180.96887874603271,144.17125511169434,20.596223831176758,51.48579788208008,180,144,20,51,217.80139999464154,18.17769999615848,235.97909999080002,239.0704999997979
18,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0018.jpg,track,warmup,179.5667495727539,142.43789100646973,20.097793579101562,53.18302536010742,179,142,20,53,224.2565999913495,18.91559999785386,243.17219998920336,247.0575000043027
19,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0019.jpg,track,warmup,179.648268699646,142.51139640808105,20.596223831176758,51.48579788208008,179,142,20,51,237.53660000511445,21.84050000505522,259.37710001016967,263.12020000477787
20,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0020.jpg,track,warmup,179.06219100952148,139.63067054748535,19.76653289794922,51.695255279541016,179,139,19,51,272.8542999975616,31.006899997009896,303.8611999945715,309.3209999933606
21,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0021.jpg,track,warmup,177.2402048110962,140.30072212219238,18.743383407592773,49.2961540222168,177,140,18,49,335.2779999986524,28.93670000776183,364.2147000064142,368.16290000570007
22,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0022.jpg,track,warmup,177.3498249053955,140.77331161499023,18.866458892822266,46.57884979248047,177,140,18,46,401.8668000062462,40.21029999421444,442.07710000046063,447.01180000265595
23,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0023.jpg,track,warmup,176.9380111694336,139.2239055633545,19.578567504882812,44.89445114135742,176,139,19,44,373.78320000425447,29.18320000753738,402.96640001179185,412.2579999966547
24,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0024.jpg,track,warmup,176.2484588623047,139.76401138305664,19.075233459472656,46.14006805419922,176,139,19,46,359.95610000099987,20.815600000787526,380.7717000017874,385.81359999079723
25,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0025.jpg,track,warmup,174.85094928741455,138.59735298156738,19.39130973815918,47.4835090637207,174,138,19,47,327.90220000606496,20.20890000858344,348.1111000146484,351.4043000031961
26,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0026.jpg,track,warmup,172.72004890441895,137.1978530883789,19.402263641357422,50.268959045410156,172,137,19,50,276.3990000094054,21.044299995992333,297.44330000539776,301.22280000068713
27,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0027.jpg,track,warmup,172.7697410583496,139.53511428833008,19.843978881835938,46.42369079589844,172,139,19,46,253.04270000196993,20.276700000977144,273.3194000029471,276.0935999976937
28,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0028.jpg,track,warmup,171.7953281402588,137.15838050842285,18.717029571533203,49.529232025146484,171,137,18,49,264.0954999951646,21.38340000237804,285.4788999975426,290.41039998992346
29,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0029.jpg,track,warmup,171.7607250213623,136.06666564941406,19.402263641357422,50.268959045410156,171,136,19,50,297.7470000041649,23.968399997102097,321.71540000126697,325.8096000063233
30,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0030.jpg,track,warmup,169.69886875152588,134.98796272277832,19.177282333374023,50.74715805053711,169,134,19,50,276.36050000728574,28.6298999999417,304.99040000722744,309.6687999932328
31,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0031.jpg,track,warmup,168.18372440338135,134.66509628295898,17.858877182006836,49.71368408203125,168,134,17,49,295.8872000017436,26.326999999582767,322.2142000013264,326.98009999876376
32,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0032.jpg,track,measured,167.2493495941162,137.86739540100098,18.988162994384766,43.2262077331543,167,137,18,43,248.14599999808706,18.399599997792393,266.54559999587946,271.17639999778476
33,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0033.jpg,track,measured,166.72883892059326,134.49219131469727,18.289018630981445,47.384674072265625,166,134,18,47,229.00930000469089,15.90790000045672,244.9172000051476,248.02870000712574
34,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0034.jpg,track,measured,166.9988899230957,132.12454223632812,18.103355407714844,47.90531921386719,166,132,18,47,233.69799999636598,19.983799997135065,253.68179999350104,257.3242999933427
35,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0035.jpg,track,measured,166.33159351348877,134.25469207763672,18.280187606811523,45.321868896484375,166,134,18,45,248.9283000031719,22.81090000178665,271.73920000495855,276.84179999050684
36,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0036.jpg,track,measured,162.2659511566162,131.31333541870117,21.63943862915039,49.65083312988281,162,131,21,49,280.07729999080766,21.97669999441132,302.053999985219,306.72079999931157
37,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0037.jpg,track,measured,162.77270317077637,131.5135555267334,19.81253433227539,49.159236907958984,162,131,19,49,271.217900008196,24.547499997424893,295.7654000056209,299.7402000037255
38,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0038.jpg,track,measured,163.4292459487915,130.6645565032959,19.177282333374023,50.74715805053711,163,130,19,50,297.3581000114791,29.491799999959767,326.8499000114389,331.8789999902947
39,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0039.jpg,track,measured,162.2494535446167,130.08812141418457,18.79918098449707,47.89704513549805,162,130,18,47,313.28729999950156,29.274000000441447,342.561299999943,346.5518000011798
40,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0040.jpg,track,measured,162.3500452041626,130.85164070129395,19.208974838256836,44.93813705444336,162,130,19,44,279.9525999871548,28.317399992374703,308.26999997952953,312.26200000674
41,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0041.jpg,track,measured,161.32691192626953,126.30617332458496,26.058258056640625,50.00473403930664,161,126,26,50,312.7260000037495,25.19929999834858,337.9253000020981,343.39680000266526
42,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0042.jpg,track,measured,157.06888008117676,123.75506973266602,28.436809539794922,49.799049377441406,157,123,28,49,299.7772999951849,22.44119999522809,322.21849999041297,326.13169999967795
43,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0043.jpg,track,measured,154.42374992370605,120.0806999206543,25.979419708251953,54.05237579345703,154,120,25,54,275.41059999202844,27.803200006019324,303.21379999804776,307.67809999815654
44,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0044.jpg,track,measured,159.142071723938,123.52250099182129,21.33881187438965,49.994441986083984,159,123,21,49,252.03239999245852,22.797300000092946,274.82969999255147,278.5927999939304
45,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0045.jpg,track,measured,160.77259635925293,125.42497444152832,21.07626724243164,47.72353744506836,160,125,21,47,287.02859999611974,22.92909999960102,309.95769999572076,314.00669999129605
46,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0046.jpg,track,measured,160.61839962005615,124.77900695800781,16.472055435180664,45.97052764892578,160,124,16,45,269.97059999848716,23.711999994702637,293.6825999931898,297.596499993233
47,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0047.jpg,track,measured,159.347825050354,126.04953384399414,19.070898056030273,47.777244567871094,159,126,19,47,272.6525999896694,23.211899999296293,295.8644999889657,300.5528000066988
48,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0048.jpg,track,measured,158.8215093612671,126.06261444091797,17.718355178833008,46.60027313232422,158,126,17,46,276.4190000016242,20.519199999398552,296.9382000010228,299.82689999451395
49,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0049.jpg,track,measured,156.33853912353516,124.81746864318848,17.81543731689453,44.169620513916016,156,124,17,44,255.82370000483934,19.89109998976346,275.7147999946028,278.99200000683777
50,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0050.jpg,track,measured,155.10945796966553,124.24941635131836,18.413599014282227,45.089385986328125,155,124,18,45,252.26970000949223,23.95760000217706,276.2273000116693,279.3175999977393
51,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0051.jpg,track,measured,154.2397174835205,122.90625953674316,18.902454376220703,46.28644943237305,154,122,18,46,249.91230000159703,18.957799999043345,268.8701000006404,271.6276999999536
52,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0052.jpg,track,measured,151.8358335494995,122.66108894348145,18.64524269104004,42.74086380004883,151,122,18,42,238.94199999631383,19.382800004677847,258.3248000009917,262.0028999954229
53,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0053.jpg,track,measured,150.37915420532227,119.86097526550293,17.336265563964844,45.875431060791016,150,119,17,45,242.9474999953527,16.352499995264225,259.2999999906169,262.2826000006171
54,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0054.jpg,track,measured,148.23070335388184,120.43619155883789,18.513507843017578,46.332481384277344,148,120,18,46,219.38520000549033,18.301500007510185,237.68670001300052,241.2526000116486
55,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0055.jpg,track,measured,148.41053771972656,120.02043533325195,18.552322387695312,46.37651824951172,148,120,18,46,214.1605999931926,18.47139999154024,232.63199998473283,235.46670000359882
56,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0056.jpg,track,measured,146.723895072937,121.31776809692383,19.072847366333008,44.533111572265625,146,121,19,44,223.23630000755657,21.892200005822815,245.12850001337938,248.19929999648593
57,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0057.jpg,track,measured,145.11209774017334,121.97226333618164,19.346712112426758,41.643714904785156,145,121,19,41,234.21709999092855,17.459200011217035,251.67630000214558,254.43149999773595
58,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0058.jpg,track,measured,143.11109161376953,119.80409622192383,20.18846893310547,45.220733642578125,143,119,20,45,234.32129999855533,25.56900000490714,259.89030000346247,263.6690999934217
59,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0059.jpg,track,measured,142.8982696533203,122.29082870483398,19.426925659179688,41.966758728027344,142,122,19,41,277.5009000033606,24.273899995023385,301.77479999838397,306.16659999941476
60,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0060.jpg,track,measured,141.2707920074463,122.4054183959961,20.698787689208984,41.735992431640625,141,122,20,41,255.13420000788756,23.143800004618242,278.2780000125058,282.6113999908557
61,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0061.jpg,track,measured,139.74761867523193,121.44825744628906,18.0089054107666,43.592750549316406,139,121,18,43,256.69909999123774,25.993599992943928,282.6926999841817,286.27029999915976
62,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0062.jpg,track,measured,139.15339469909668,119.20742416381836,15.304180145263672,42.144325256347656,139,119,15,42,222.68910000275355,16.178000005311333,238.86710000806488,241.93190000369214
63,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0063.jpg,track,measured,136.70269870758057,119.84191703796387,14.971189498901367,40.690372467041016,136,119,14,40,227.68350000842474,19.531400001142174,247.21490000956692,250.6411000067601
64,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0064.jpg,track,measured,135.93843746185303,118.41684913635254,15.973604202270508,42.04317855834961,135,118,15,42,217.2588999965228,16.40969999425579,233.6685999907786,238.6547999922186
65,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0065.jpg,track,measured,134.63936710357666,116.42877197265625,16.7863826751709,46.60557556152344,134,116,16,46,221.22310000122525,20.92320000519976,242.146300006425,246.08019999868702
66,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0066.jpg,track,measured,134.41774368286133,116.46217346191406,17.182846069335938,45.469451904296875,134,116,17,45,236.173700002837,15.922499995213002,252.09619999805,254.97890000406187
67,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0067.jpg,track,measured,130.00300312042236,116.77822875976562,20.493886947631836,45.283042907714844,130,116,20,45,235.03060000075493,16.69489999767393,251.72549999842886,255.1456000073813
68,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0068.jpg,track,measured,131.02166080474854,116.74814796447754,18.98470115661621,46.1525764465332,131,116,18,46,214.95369999320246,16.687700001057237,231.6413999942597,235.28569999325555
69,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0069.jpg,track,measured,128.49005889892578,117.5492000579834,16.703163146972656,43.17684555053711,128,117,16,43,219.47080000245478,17.62899999448564,237.09979999694042,241.08249999699183
70,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0070.jpg,track,measured,126.48495197296143,115.0300064086914,16.296072006225586,42.618988037109375,126,115,16,42,208.95960000052582,18.950600002426654,227.91020000295248,231.8150999926729
71,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0071.jpg,track,measured,124.79199600219727,114.712646484375,15.994293212890625,41.829750061035156,124,114,15,41,220.04620000370778,15.691400010837242,235.73760001454502,238.9312000013888
72,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0072.jpg,track,measured,123.93604564666748,113.84758377075195,15.955499649047852,42.22163391113281,123,113,15,42,214.22700000402983,13.849100010702386,228.07610001473222,230.8809999958612
73,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0073.jpg,track,measured,123.76484775543213,112.21611213684082,16.53963279724121,42.85222244262695,123,112,16,42,214.13230001053307,15.529299998888746,229.66160000942182,232.45509999105707
74,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0074.jpg,track,measured,122.04687118530273,112.07216453552246,17.016738891601562,44.08834457397461,122,112,17,44,213.03090000583325,17.00370000617113,230.03460001200438,232.67769999802113
75,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0075.jpg,track,measured,119.01720523834229,111.15872383117676,17.924741744995117,43.8923225402832,119,111,17,43,216.45780000835657,13.622400001622736,230.0802000099793,232.98289999365807
76,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0076.jpg,track,measured,119.55579662322998,111.00445938110352,18.413599014282227,45.089385986328125,119,111,18,45,209.26740000140853,19.27859999705106,228.5459999984596,232.04139999870677
77,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0077.jpg,track,measured,115.88856029510498,110.55899429321289,18.782495498657227,44.042747497558594,115,110,18,44,319.34560000081547,36.33679999620654,355.682399997022,358.98590000579134
78,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0078.jpg,track,measured,117.69377422332764,111.06698417663574,17.046396255493164,39.95280075073242,117,111,17,39,395.74950000678655,24.126000003889203,419.87550001067575,424.5127999893157
79,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0079.jpg,track,measured,114.21121978759766,109.9079818725586,17.10120391845703,37.73370361328125,114,109,17,37,384.2461000022013,22.378300011041574,406.62440001324285,411.2669000023743
80,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0080.jpg,track,measured,114.6441764831543,109.34704780578613,16.19268798828125,37.88173294067383,114,109,16,37,428.09180000040215,23.39879999635741,451.49059999675956,455.73430000513326
81,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0081.jpg,track,measured,113.32745361328125,107.98349571228027,15.341827392578125,40.59772872924805,113,107,15,40,450.4490999970585,34.75320000143256,485.20229999849107,491.19589998736046
82,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0082.jpg,track,measured,111.94137573242188,107.65046501159668,15.341827392578125,40.59772872924805,111,107,15,40,426.23170001024846,38.923899992369115,465.1556000026176,469.29620001174044
83,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0083.jpg,track,measured,111.1150894165039,107.45139503479004,15.341827392578125,40.59772872924805,111,107,15,40,559.7195000009378,29.654700003447942,589.3742000043858,596.302599995397
84,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0084.jpg,track,measured,107.84869861602783,107.36103057861328,17.024343490600586,39.455474853515625,107,107,17,39,423.9098000107333,33.172999988892116,457.0827999996254,464.73320000222884
85,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0085.jpg,track,measured,104.65269565582275,107.04347801208496,21.068220138549805,39.673458099365234,104,107,21,39,388.734200008912,26.62580000469461,415.3600000136066,420.8199999993667
86,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0086.jpg,track,measured,105.40969944000244,107.82694816589355,15.839056015014648,36.830814361572266,105,107,15,36,368.5461999994004,31.636100000469014,400.18229999986943,403.6590000032447
87,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0087.jpg,track,measured,102.56347370147705,107.19222640991211,19.831266403198242,38.60411834716797,102,107,19,38,506.8792999954894,36.65249999903608,543.5317999945255,548.7613000004785
88,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0088.jpg,track,measured,101.78201007843018,106.82901191711426,18.595731735229492,37.83119583129883,101,106,18,37,528.5463000036543,37.603900011163205,566.1502000148175,573.1481999973767
89,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0089.jpg,track,measured,101.05358505249023,105.26140403747559,16.330108642578125,39.52901840209961,101,105,16,39,521.1836999951629,33.854799999971874,555.0384999951348,568.7523999949917
90,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0090.jpg,track,measured,99.7467098236084,103.9416275024414,15.390735626220703,40.25126647949219,99,103,15,40,485.0292999908561,46.40870000002906,531.4379999908851,544.8206000000937
91,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0091.jpg,track,measured,99.03699064254761,104.05499267578125,13.774697303771973,38.408775329589844,99,104,13,38,555.1133999979356,44.45710001164116,599.5705000095768,605.6010000029346
92,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0092.jpg,track,measured,97.66868782043457,103.74109268188477,14.79024887084961,38.31977844238281,97,103,14,38,534.9852000072133,46.57779999251943,581.5629999997327,590.1430999947479
93,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0093.jpg,track,measured,94.37593984603882,102.41647338867188,15.267354011535645,39.55590057373047,94,102,15,39,595.8251000120072,46.17739999957848,642.0025000115857,646.356500001275
94,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0094.jpg,track,measured,91.8461503982544,101.67370223999023,15.74445915222168,40.792022705078125,91,101,15,40,499.81059999845456,51.3580999977421,551.1686999961967,556.0594000126002
95,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0095.jpg,track,measured,92.00644731521606,103.11701393127441,14.93613338470459,39.28287124633789,92,103,14,39,641.0410000098636,32.96559999580495,674.0066000056686,680.0529000029201
96,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0096.jpg,track,measured,91.02852010726929,103.40667343139648,15.806363105773926,38.705047607421875,91,103,15,38,488.4460999892326,39.24349999579135,527.689599985024,533.4325000003446
97,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0097.jpg,track,measured,87.8977575302124,103.18685531616211,15.73918342590332,36.79027557373047,87,103,15,36,488.23109999648295,41.69329999422189,529.9243999907048,533.7958000018261
98,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0098.jpg,track,measured,86.90010595321655,101.76819229125977,15.806363105773926,38.705047607421875,86,101,15,38,452.07910001045093,38.52250000636559,490.6016000168165,494.63790000299923
99,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Crossing\img\0099.jpg,track,measured,83.79645156860352,99.11439514160156,15.8760986328125,39.74702453613281,83,99,15,39,2280.0594000000274,282.23010001238436,2562.2895000124117,2566.82570000703
