record_type,encoder_forward_id,mrm1_input_abs_mean,mrm1_input_std,mrm1_input_rms,mrm1_input_nonzero_ratio,template_memory_abs_mean,template_memory_std,template_memory_rms,template_memory_nonzero_ratio,search_to_template_rms_ratio,feature_tensor_extraction_ms,mrm1_input_shape,template_memory_shape,epsilon,previous_confidence,previous_center_displacement_normalized_by_predicted_scale,previous_log_area_ratio,history_cold_start,feature_history_extraction_ms,feature_extraction_ms,frame_id,physical_mode,pair_id,side,sequence,frame_index,connected_component,oracle_skip_benefit,oracle_label,holdout
stage4c1_pre_mrm1_features,407,1.3633182048797607,1.6055294275283813,1.7623945474624634,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5071900806712897,1.3780000008409843,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.47163763642311096,0.00883692456084817,-0.06451577525290945,False,0.09090000094147399,1.4689000017824583,407,none,R3-D01,primary,Basketball,408,component_01,0.0992071081082968,1,False
stage4c1_pre_mrm1_features,408,1.3696725368499756,1.6060649156570435,1.756239891052246,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5054188650909324,1.7340999984298833,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.43538787961006165,0.03834672107537327,-0.31141710647592413,False,0.08820000221021473,1.822300000640098,408,none,R3-D01,primary,Basketball,409,component_01,0.06405607223570337,1,False
stage4c1_pre_mrm1_features,409,1.3724687099456787,1.6099880933761597,1.7652747631072998,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5080189624942382,1.56309999874793,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.4193277657032013,0.037661369632291795,0.23202023390762003,False,0.10320000001229346,1.6662999987602234,409,none,R3-D01,primary,Basketball,410,component_01,0.003293325526932067,1,False
stage4c1_pre_mrm1_features,410,1.3690580129623413,1.6123801469802856,1.768908977508545,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5090648335779852,1.4971999989938922,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.3800099790096283,0.04392839526280642,0.07834286692185399,False,0.09259999933419749,1.5897999983280897,410,none,R3-D01,primary,Basketball,411,component_01,-0.011658623317246652,0,False
stage4c1_pre_mrm1_features,411,1.3690056800842285,1.6099382638931274,1.7660847902297974,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5082520758582105,1.6850000029080547,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.46782219409942627,0.04510733792890896,-0.011678918415918763,False,0.09370000043418258,1.7787000033422373,411,none,R3-D01,primary,Basketball,412,component_01,0.0,0,False
stage4c1_pre_mrm1_features,412,1.3624746799468994,1.6102687120437622,1.7658543586730957,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5081857611955823,1.3780000008409843,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.4995821714401245,0.04429861857268722,0.06477481014019533,False,0.10370000381954014,1.4817000046605244,412,none,R3-D01,primary,Basketball,413,component_01,-0.1432673754053766,0,False
stage4c1_pre_mrm1_features,413,1.3781960010528564,1.616608738899231,1.7684437036514282,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5089309349084363,1.4376999970409088,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.4193277657032013,0.10182180768942539,-0.21662851904206026,False,0.08730000263312832,1.524999999674037,413,none,R3-D01,primary,Basketball,414,component_01,0.009562500000000002,1,False
stage4c1_pre_mrm1_features,414,1.3237149715423584,1.5754733085632324,1.7418413162231445,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.501275176414842,1.421599998138845,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.32750365138053894,0.031151700684885777,0.6113232713276434,False,0.08569999772589654,1.5072999958647415,414,none,R3-D01,primary,Basketball,415,component_01,0.17536043218467975,1,False
stage4c1_pre_mrm1_features,415,1.2658302783966064,1.5161480903625488,1.695571780204773,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.487959514641166,1.5074000039021485,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.33841609954833984,0.10668449618787908,0.5365483103247461,False,0.09090000094147399,1.5983000048436224,415,none,R3-D01,primary,Basketball,416,component_01,0.255950956937799,1,False
stage4c1_pre_mrm1_features,416,1.2435100078582764,1.4932029247283936,1.6746959686279297,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.48195177671835937,1.5162999989115633,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.35127466917037964,0.11670235242967951,0.10117184565972587,False,0.08759999764151871,1.603899996553082,416,none,R3-D01,primary,Basketball,417,component_01,0.18552339505297516,1,False
stage4c1_pre_mrm1_features,417,1.331181526184082,1.5815893411636353,1.7500159740447998,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5036277173745239,1.3914000010117888,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.40716812014579773,0.17504347892486077,-0.575488337916395,False,0.07800000457791612,1.469400005589705,417,none,R3-D01,primary,Basketball,418,component_01,0.3472887767969735,1,False
stage4c1_pre_mrm1_features,418,1.3813778162002563,1.5996767282485962,1.7737010717391968,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5104439246917929,1.4895999993314035,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.39909064769744873,1.3550404301912358,-0.9663346937026055,False,0.08230000094044954,1.571900000271853,418,none,R3-D01,primary,Basketball,419,component_01,0.3793388429752066,1,False
stage4c1_pre_mrm1_features,419,1.38828444480896,1.608969807624817,1.78006911277771,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5122765490906211,1.5502999958698638,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.42469921708106995,0.08799309157656221,0.2931965418757331,False,0.07159999950090423,1.621899995370768,419,none,R3-D01,primary,Basketball,420,component_01,0.33836841476028007,1,False
stage4c1_pre_mrm1_features,420,1.374353289604187,1.61445951461792,1.7861841917037964,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5140363748789492,1.5683000019635074,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.347087562084198,0.03182156724693746,0.3584268212734236,False,0.11339999764459208,1.6816999996080995,420,none,R3-D01,primary,Basketball,421,component_01,0.3336159903089037,1,False
stage4c1_pre_mrm1_features,421,1.3829545974731445,1.6026266813278198,1.774121880531311,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5105650269986101,1.7979999975068495,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.459337443113327,0.061106211518824186,-0.573701416801698,False,0.11010000162059441,1.9080999991274439,421,none,R3-D01,primary,Basketball,422,component_01,0.3554924486898154,1,False
stage4c1_pre_mrm1_features,422,1.3842493295669556,1.603235125541687,1.776335597038269,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5112021006069936,1.6961000001174398,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5132891535758972,0.0809968498941324,0.02063561901647763,False,0.08850000449456275,1.7846000046120025,422,none,R3-D01,primary,Basketball,423,component_01,0.3388704318936877,1,False
stage4c1_pre_mrm1_features,423,1.3842575550079346,1.6043412685394287,1.7765203714370728,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5112552758408652,1.320099996519275,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5084818601608276,0.04302995483503868,0.1275882674099725,False,0.0906000059330836,1.4107000024523586,423,none,R3-D01,primary,Basketball,424,component_01,0.3672,1,False
stage4c1_pre_mrm1_features,424,1.3903217315673828,1.6140210628509521,1.7852497100830078,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5137674454219692,1.5923999962978996,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5124180912971497,0.06728814883598203,-0.1882120870852711,False,0.08200000593205914,1.6744000022299588,424,none,R3-D01,primary,Basketball,425,component_01,0.392811296534018,1,False
stage4c1_pre_mrm1_features,425,1.3872169256210327,1.6131411790847778,1.7837458848953247,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5133346676314599,1.4768999972147867,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.43507879972457886,0.06179712871619375,0.15166052179287115,False,0.0822000001790002,1.559099997393787,425,none,R3-D01,primary,Basketball,426,component_01,0.3589676746611053,1,False
stage4c1_pre_mrm1_features,426,1.3881769180297852,1.6121456623077393,1.782246470451355,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5129031591852429,1.418800005922094,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.4616256356239319,0.016026221328148182,0.05086428475762584,False,0.08650000381749123,1.5053000097395852,426,none,R3-D01,primary,Basketball,427,component_01,0.4038123167155425,1,False
stage4c1_pre_mrm1_features,427,1.3931472301483154,1.6205812692642212,1.7907296419143677,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.515344485632189,1.4979000043240376,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.3841073513031006,0.03334226584039906,0.08247999365848481,False,0.08399999933317304,1.5819000036572106,427,none,R3-D01,primary,Basketball,428,component_01,0.411044776119403,1,False
stage4c1_pre_mrm1_features,428,1.3437812328338623,1.5855937004089355,1.7597851753234863,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.506439143449216,1.5696000045863912,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.34405267238616943,0.021312089217524574,0.4366771081266952,False,0.09940000018104911,1.6690000047674403,428,none,R3-D01,primary,Basketball,429,component_01,0.38636363636363635,1,False
stage4c1_pre_mrm1_features,429,1.372265100479126,1.604634404182434,1.7763136625289917,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.511195788192134,1.5409000043291599,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.34017348289489746,0.07672042304548377,-0.25261120904473133,False,0.08309999975608662,1.6240000040852465,429,none,R3-D01,primary,Basketball,430,component_01,0.37382923849599564,1,False
stage4c1_pre_mrm1_features,430,1.377950668334961,1.6052823066711426,1.7784773111343384,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5118184530274684,1.5764999989187345,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.3920063078403473,0.10040604291497036,-0.061345386102710966,False,0.10709999332902953,1.683599992247764,430,none,R3-D01,primary,Basketball,431,component_01,0.29805194805194807,1,False
stage4c1_pre_mrm1_features,431,1.3464641571044922,1.5825687646865845,1.7571790218353271,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5056891325054098,1.4421999949263409,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.3473910391330719,0.04251807826968122,0.14754820613931605,False,0.09829999908106402,1.540499994007405,431,none,R3-D01,primary,Basketball,432,component_01,0.29360341151385927,1,False
stage4c1_pre_mrm1_features,432,1.3210288286209106,1.565704107284546,1.7412868738174438,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.5011156164066249,1.8371999976807274,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.34405267238616943,0.058098879362305886,0.2913942507051961,False,0.09640000644139946,1.9336000041221268,432,none,R3-D01,primary,Basketball,433,component_01,0.4156981132075472,1,False
stage4c1_pre_mrm1_features,433,1.2810982465744019,1.5306432247161865,1.7066049575805664,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.49113469362214185,1.4949000033084303,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.2775230407714844,0.019420319517430625,0.38705510964068973,False,0.10170000314246863,1.596600006450899,433,none,R3-D01,primary,Basketball,434,component_01,0.4509445356885832,1,False
stage4c1_pre_mrm1_features,434,1.2653050422668457,1.513122797012329,1.693276047706604,1.0,2.0360107421875,2.815855026245117,3.474820613861084,0.814453125,0.487298838090264,1.6424999994342215,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.34017348289489746,0.13969138409826953,0.19625803281830578,False,0.09490000229561701,1.7374000017298386,434,none,R3-D01,primary,Basketball,435,component_01,0.4153846153846154,1,False
stage4c1_pre_mrm1_features,464,1.3719964027404785,1.5312657356262207,1.721404790878296,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.31672231460078554,1.9773999956669286,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5585262775421143,0.018773254902097795,0.014307801451186068,False,0.14859999646432698,2.1259999921312556,30,none,R3-D02,primary,Bolt,31,component_02,0.0,0,False
stage4c1_pre_mrm1_features,465,1.369679570198059,1.5275648832321167,1.7189711332321167,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.31627454445007597,1.662800001213327,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5614123344421387,0.08340831542547127,-0.0442584489885199,False,0.127500003145542,1.790300004358869,31,none,R3-D02,primary,Bolt,32,component_02,0.0,0,False
stage4c1_pre_mrm1_features,466,1.3738269805908203,1.5350102186203003,1.7253457307815552,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.31744741053085207,2.677700002095662,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.530083954334259,0.04313161880172746,0.06468883969691896,False,0.1112000027205795,2.7889000048162416,32,none,R3-D02,primary,Bolt,33,component_02,0.0,0,False
stage4c1_pre_mrm1_features,467,1.3693543672561646,1.5305627584457397,1.7207415103912354,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3166002772204991,2.1351000032154843,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.6569858193397522,0.06861600473549741,-0.13383738406598084,False,0.12670000432990491,2.2618000075453892,33,none,R3-D02,primary,Bolt,34,component_02,0.0,0,False
stage4c1_pre_mrm1_features,468,1.3634860515594482,1.5212923288345337,1.711709976196289,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.31493855975010676,1.6371999954571947,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.6138840317726135,0.05894371403841097,0.03571896561154081,False,0.12969999806955457,1.7668999935267493,34,none,R3-D02,primary,Bolt,35,component_02,0.0,0,False
stage4c1_pre_mrm1_features,469,1.3510286808013916,1.5073468685150146,1.6979583501815796,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3124083897145738,2.169699997466523,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7727433443069458,0.030353013033885552,-0.12034503664677337,False,0.1148999945144169,2.28459999198094,35,none,R3-D02,primary,Bolt,36,component_02,0.0,0,False
stage4c1_pre_mrm1_features,470,1.3373324871063232,1.4953304529190063,1.685772180557251,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.310166248952571,1.5300000013667159,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7506164908409119,0.046906699660098854,-0.03792132720949712,False,0.07769999501761049,1.6076999963843264,36,none,R3-D02,primary,Bolt,37,component_02,0.0,0,False
stage4c1_pre_mrm1_features,471,1.3604094982147217,1.5231825113296509,1.7109661102294922,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3148016953983836,1.8237999975099228,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.6134930849075317,0.05054810450114585,0.37513728275761155,False,0.1263999947695993,1.9501999922795221,37,none,R3-D02,primary,Bolt,38,component_02,0.0,0,False
stage4c1_pre_mrm1_features,472,1.3366305828094482,1.4895824193954468,1.6812660694122314,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.30933716682194046,2.1906999972998165,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5657182335853577,0.07873932997744315,-0.3074016539255488,False,0.1418999963789247,2.332599993678741,38,none,R3-D02,primary,Bolt,39,component_02,0.0,0,False
stage4c1_pre_mrm1_features,473,1.3451993465423584,1.5001192092895508,1.6924113035202026,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.31138778522508964,1.9819000008283183,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.48592719435691833,0.15262023538751646,0.03288986299337723,False,0.11609999637585133,2.0979999972041696,39,none,R3-D02,primary,Bolt,40,component_02,0.0,0,False
stage4c1_pre_mrm1_features,474,1.3419482707977295,1.4948139190673828,1.6868993043899536,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3103736291521771,2.0737000013468787,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.6381410360336304,0.06582158344743101,0.09046310030139956,False,0.3702000030898489,2.4439000044367276,40,none,R3-D02,primary,Bolt,41,component_02,0.0,0,False
stage4c1_pre_mrm1_features,475,1.3354768753051758,1.4876089096069336,1.6798272132873535,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.30907243080827085,2.20390000322368,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5873199105262756,0.045855368416758205,-0.01808739813535153,False,0.1449999981559813,2.3489000013796613,41,none,R3-D02,primary,Bolt,42,component_02,0.0,0,False
stage4c1_pre_mrm1_features,476,1.3184967041015625,1.464368462562561,1.6578956842422485,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.30503723543835676,2.076700002362486,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.6223199963569641,0.026248085694647233,-0.2030905854363451,False,0.12309999874560162,2.1998000011080876,42,none,R3-D02,primary,Bolt,43,component_02,0.0,0,False
stage4c1_pre_mrm1_features,477,1.327017068862915,1.472977638244629,1.666501522064209,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3066206287741332,1.7874000041047111,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7138324975967407,0.02559629201582251,0.06596123231964997,False,0.15130000247154385,1.938700006576255,43,none,R3-D02,primary,Bolt,44,component_02,0.0,0,False
stage4c1_pre_mrm1_features,478,1.3191461563110352,1.4646735191345215,1.6579890251159668,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3050544092824913,1.6875000001164153,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.6770352125167847,0.02375504812999907,-0.06721090408059631,False,0.10720000136643648,1.7947000014828518,44,none,R3-D02,primary,Bolt,45,component_02,0.0,0,False
stage4c1_pre_mrm1_features,479,1.3251609802246094,1.4756853580474854,1.6682246923446655,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3069376759222354,2.139300006092526,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7727433443069458,0.018614897425215167,0.11511371185420065,False,0.112599998828955,2.251900004921481,45,none,R3-D02,primary,Bolt,46,component_02,0.0,0,False
stage4c1_pre_mrm1_features,480,1.3249367475509644,1.4760525226593018,1.6671535968780518,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.30674060441578793,1.8206000022473745,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5682312250137329,0.0973316244685769,0.09578640465861964,False,0.14419999934034422,1.9648000015877187,46,none,R3-D02,primary,Bolt,47,component_02,0.0,0,False
stage4c1_pre_mrm1_features,481,1.3307349681854248,1.4845809936523438,1.6746022701263428,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.308111090337754,1.5474000028916635,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.5854951739311218,0.0880586101782184,0.1301639495840238,False,0.08809999417280778,1.6354999970644712,47,none,R3-D02,primary,Bolt,48,component_02,0.0,0,False
stage4c1_pre_mrm1_features,482,1.304960012435913,1.4545774459838867,1.6462736129760742,1.0,2.3472900390625,4.9020514488220215,5.435060024261475,0.73046875,0.3028988834764107,1.745399997162167,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.4841725528240204,0.09771598585403754,-0.3176233127466201,False,0.13420000323094428,1.8796000003931113,48,none,R3-D02,primary,Bolt,49,component_02,0.0,0,False
stage4c1_pre_mrm1_features,594,1.030175805091858,1.2358405590057373,1.4316719770431519,1.0,3.1400146484375,5.17103385925293,6.049734115600586,0.740234375,0.23665039647796537,1.9280999986222014,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7973815202713013,0.030009134914697037,-0.0783856154760982,False,0.1360000023851171,2.0641000010073185,112,none,R3-D05,primary,Car4,113,component_04,0.0,0,False
stage4c1_pre_mrm1_features,595,1.0250768661499023,1.228594422340393,1.4244388341903687,1.0,3.1400146484375,5.17103385925293,6.049734115600586,0.740234375,0.23545478313123483,1.8192999996244907,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7973815202713013,0.022003703066197262,0.030479183255910567,False,0.06330000178422779,1.8826000014087185,113,none,R3-D05,primary,Car4,114,component_04,-0.012746203430808567,0,False
stage4c1_pre_mrm1_features,596,1.0287766456604004,1.2322685718536377,1.4273794889450073,1.0,3.1400146484375,5.17103385925293,6.049734115600586,0.740234375,0.2359408631305286,1.6797999996924773,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7973815202713013,0.018223591252210118,-0.04651634478790464,False,0.1740000006975606,1.853800000390038,114,none,R3-D05,primary,Car4,115,component_04,0.04523481504205484,1,False
stage4c1_pre_mrm1_features,597,1.0263206958770752,1.2308417558670044,1.425997257232666,1.0,3.1400146484375,5.17103385925293,6.049734115600586,0.740234375,0.2357123850377845,1.7348000037600286,"[1, 1, 32, 64, 64]","[1, 1, 8, 4, 16]",1e-12,0.7973815202713013,0.028352408641891227,0.03435824056919809,False,0.09560000034980476,1.8304000041098334,115,none,R3-D05,primary,Car4,116,component_04,-0.03253555466928704,0,False
